Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:LH,19 May 2025,$246.54,3,$276.82,5,,$279.24,-11.71%,,,,$284.49,1.88%,$401.28,43.70%,$482.74,72.88%,LH
NYSE:LII,26 Aug 2025,$486.80,1,,,1,$571.89,-14.88%,-14.88%,$486.80,$486.80,$862.89,50.88%,$627.52,9.73%,$680.24,18.95%,LII
NASDAQ:LIN,8 Jul 2024,$400.00,0,,,,$482.30,-17.06%,,,,$503.44,4.38%,$544.95,12.99%,$687.26,42.50%,LIN
NASDAQ:LKQ,15 May 2025,$47.72,5,$53.00,8,,$31.81,50.01%,,,,$32.60,2.48%,$32.65,2.63%,$48.47,52.36%,LKQ
NYSE:LOMA,10 Sep 2024,$8.40,3,,,,$9.78,-14.10%,,,,$10.43,6.65%,$16.98,73.67%,$21.98,124.75%,LOMA
NASDAQ:LOVE,30 Aug 2023,$33.25,3,,,,$18.48,79.91%,,,,$19.10,3.35%,$0.00,-100.00%,$0.00,-100.00%,LOVE
NYSE:LPX,9 May 2025,$89.40,3,,,,$97.15,-7.98%,,,,$101.29,4.26%,$136.04,40.03%,$156.37,60.95%,LPX
NASDAQ:LRCX,17 Jul 2024,$725.21,1,,,,$102.49,607.59%,,,,$106.06,3.48%,$222.99,117.58%,$228.43,122.88%,LRCX
NYSE:LTH,15 Aug 2025,$22.60,2,,,2,$28.00,-19.28%,-19.28%,$22.60,$22.60,$29.22,4.36%,$13.58,-51.50%,$17.98,-35.80%,LTH
NYSE:LU,2 May 2025,$3.01,3,$2.40,3,,$3.01,-20.27%,,,,$3.20,6.31%,$0.00,-100.00%,$0.00,-100.00%,LU
NYSE:LYG,20 Aug 2025,$4.14,3,,,3,$4.47,-7.45%,-7.45%,$4.14,$4.14,$4.81,7.61%,-$39.35,-980.35%,-$39.35,-980.35%,LYG
NYSE:M,17 Nov 2023,$28.11,3,,,,$13.62,106.42%,,,,$13.87,1.84%,$0.00,-100.00%,$0.00,-100.00%,M
NYSE:MAS,25 Jul 2023,$62.83,3,,,,$74.56,-15.74%,,,,$73.16,-1.88%,$169.20,126.93%,$171.10,129.49%,MAS
NASDAQ:MAT,26 Aug 2025,$21.74,5,$25.43,7,4.25,$18.70,16.25%,16.25%,$21.74,$25.43,$19.81,5.94%,$50.21,168.53%,$51.49,175.34%,MAT
NASDAQ:MATW,12 Jun 2025,$31.87,5,,6,,$24.17,31.84%,,,,$25.38,5.01%,$47.73,97.49%,$82.57,241.62%,MATW
NYSE:MATX,9 Apr 2025,$143.68,5,$167.50,1,,$105.65,36.00%,,,,$107.85,2.08%,$96.41,-8.74%,$189.84,79.69%,MATX
NYSE:MAX,23 Aug 2025,$13.82,3,$15.83,3,2.25,$10.29,34.28%,34.28%,$13.82,$15.83,$11.28,9.62%,$24.30,136.18%,$25.05,143.44%,MAX
NYSE:MBC,24 Dec 2024,$17.00,4,$23.00,4,,$13.16,29.15%,,,,$13.65,3.72%,$22.37,69.95%,$29.63,125.12%,MBC
NYSE:MBI,3 Jan 2025,$6.33,3,$6.75,2,,$8.00,-20.86%,,,,$7.68,-4.00%,-$92.80,-1260.06%,-$92.80,-1260.06%,MBI
NYSE:MCK,23 Aug 2024,$496.23,2,,,,$679.40,-26.96%,,,,$714.67,5.19%,"$1,334.28",96.39%,"$1,423.16",109.47%,MCK
NYSE:MCO,7 May 2024,$350.00,1,,,,$511.42,-31.56%,,,,$509.28,-0.42%,$646.41,26.39%,$692.54,35.42%,MCO
NYSE:MD,2 May 2025,$17.20,4,$18.10,6,,$17.08,0.71%,,,,$17.53,2.63%,$101.63,495.02%,$106.29,522.30%,MD
NYSE:MDT,18 Aug 2025,$102.54,5,$99.13,5,3.75,$91.99,7.76%,7.76%,$99.13,$102.54,$96.57,4.98%,$116.67,26.82%,$139.83,52.01%,MDT
NYSE:MEI,19 Mar 2025,$11.38,3,$11.50,4,,$7.69,48.04%,,,,$7.93,3.12%,$0.00,-100.00%,$0.00,-100.00%,MEI
NASDAQ:MELI,29 Nov 2024,"$1,744.09",1,,,,"$2,408.16",-27.58%,,,,"$2,477.31",2.87%,"$4,874.46",102.41%,"$5,125.12",112.82%,MELI
NASDAQ:MERC,9 Apr 2025,$9.51,3,$7.00,5,,$3.27,114.07%,,,,$3.21,-1.83%,-$4.63,-241.67%,-$14.14,-532.50%,MERC
NASDAQ:MESO,14 May 2025,$9.99,3,,,,$16.15,-38.12%,,,,,-100.00%,-$2.00,-112.38%,-$2.00,-112.38%,MESO
NASDAQ:META,19 Jul 2024,$436.35,2,,,,$747.92,-41.66%,,,,$769.64,2.90%,"$1,012.82",35.42%,"$1,149.05",53.63%,META
NASDAQ:METC,16 Jun 2025,$18.15,3,$13.00,2,,$25.15,-48.31%,,,,$24.57,-2.31%,$34.53,37.31%,$26.59,5.74%,METC
NYSE:MFG,19 Aug 2025,$5.72,2,,9,3.25,$6.51,-12.21%,-12.21%,$5.72,$5.72,$6.93,6.45%,-$95.45,-1566.26%,-$95.13,-1561.25%,MFG
NASDAQ:MGEE,29 Jan 2025,$79.73,3,$76.50,7,,$87.83,-12.90%,,,,$85.04,-3.18%,$77.83,-11.39%,$85.03,-3.19%,MGEE
NASDAQ:MGPI,19 Jun 2025,$49.20,3,$38.50,6,,$29.18,31.94%,,,,$28.34,-2.88%,$37.86,29.75%,$21.23,-27.26%,MGPI
NYSE:MGY,20 Aug 2025,$30.34,5,$27.17,9,4.75,$24.64,10.27%,10.27%,$27.17,$30.34,$25.17,2.15%,$41.96,70.28%,$64.40,161.36%,MGY
NYSE:MHO,7 Jan 2025,$138.00,3,$185.00,6,,$145.72,-5.30%,,,,$146.53,0.56%,$226.73,55.59%,$218.94,50.25%,MHO
NASDAQ:MLKN,20 Sep 2024,$28.93,3,,,,$21.56,34.19%,,,,$22.51,4.41%,$19.20,-10.94%,$22.70,5.31%,MLKN
NASDAQ:MNRO,6 Jun 2025,$30.40,3,$17.67,8,,$17.02,3.82%,,,,$17.82,4.70%,$39.47,131.91%,$7.82,-54.05%,MNRO
NYSE:MOV,26 Aug 2025,$24.95,3,,,3,$17.28,44.39%,44.39%,$24.95,$24.95,$18.18,5.21%,$0.00,-100.00%,$0.00,-100.00%,MOV
NYSE:MPLX,10 Apr 2025,,,,,,$50.85,-100.00%,,,,$52.45,3.15%,$125.24,146.30%,$147.34,189.76%,MPLX
NASDAQ:MSTR,20 Aug 2025,$295.75,2,,,2,$345.90,-14.50%,-14.50%,$295.75,$295.75,$361.45,4.50%,$182.60,-47.21%,$182.77,-47.16%,MSTR
NYSE:MTDR,19 Aug 2025,$64.64,3,$62.88,4,2.5,$49.40,27.29%,27.29%,$62.88,$64.64,$50.92,3.08%,$13.93,-71.81%,$105.74,114.05%,MTDR
NYSE:MTG,16 Jul 2024,$24.62,3,,,,$27.94,-11.89%,,,,$28.54,2.15%,$55.83,99.84%,$56.50,102.22%,MTG
NYSE:MTW,20 Sep 2024,$13.92,3,,,,$10.03,38.78%,,,,$10.43,3.99%,$27.08,169.97%,$49.90,397.54%,MTW
NYSE:MTZ,4 Sep 2024,$99.99,3,,,,$181.50,-44.91%,,,,$187.84,3.49%,$295.28,62.69%,$175.61,-3.24%,MTZ
NYSE:MUFG,19 Aug 2025,$13.66,2,$15.50,9,3.25,$15.19,-10.09%,-10.09%,$13.66,$15.50,$16.65,9.61%,-$132.23,-970.53%,-$132.07,-969.43%,MUFG
NYSE:MUX,20 Aug 2025,$12.92,3,$15.83,6,3,$10.89,18.67%,18.67%,$12.92,$15.83,$11.76,7.99%,$8.79,-19.27%,$6.53,-40.00%,MUX
NASDAQ:MYRG,25 Sep 2024,$129.33,3,,,,$187.68,-31.09%,,,,$196.08,4.48%,$155.08,-17.37%,$197.06,5.00%,MYRG
NASDAQ:NB,12 Aug 2025,$5.09,3,,,3,$4.62,10.09%,10.09%,$5.09,$5.09,$4.31,-6.71%,$0.00,-100.00%,$0.00,-100.00%,NB
NYSE:NBHC,3 Jun 2025,$39.36,3,$39.67,4,,$39.45,-0.22%,,,,$40.56,2.81%,-$129.07,-427.17%,-$118.11,-399.38%,NBHC
NASDAQ:NCNA,7 Jul 2025,$0.15,3,,,,$3.35,-95.67%,,,,$3.30,-1.49%,-$10.07,-400.64%,-$5.58,-266.67%,NCNA
NYSE:NEM,21 Jul 2025,$58.12,3,$67.81,10,,$71.97,-19.25%,,,,$74.72,3.82%,$155.75,116.41%,$196.32,172.78%,NEM
NASDAQ:NFLX,8 Jul 2024,$571.61,2,,,,"$1,216.61",-53.02%,,,,"$1,221.34",0.39%,"$1,539.17",26.51%,"$2,187.44",79.80%,NFLX
NYSE:NIC,3 Jun 2025,$108.07,3,$122.33,5,,$137.62,-21.48%,,,,$141.26,2.64%,-$9.08,-106.60%,$24.22,-82.40%,NIC
NYSE:NKE,10 May 2024,$109.44,3,,,,$78.74,38.99%,,,,$81.16,3.07%,$85.11,8.09%,$91.08,15.67%,NKE
NASDAQ:NMFC,10 Jun 2024,$13.42,3,,,,$10.43,28.67%,,,,$10.76,3.16%,$2.98,-71.44%,$15.25,46.19%,NMFC
NASDAQ:NMIH,6 Mar 2024,$30.63,3,,,,$39.53,-22.50%,,,,$40.55,2.58%,$135.83,243.62%,$137.14,246.93%,NMIH
NYSE:NMR,23 Aug 2025,$7.68,3,,7,3.25,$7.16,7.26%,7.26%,$7.68,$7.68,$10.98,53.35%,-$57.76,-906.75%,-$55.12,-869.88%,NMR
NYSE:NOK,4 Aug 2025,$5.41,5,$6.13,8,4.5,$4.31,25.41%,25.41%,$5.41,$6.13,$4.47,3.71%,$3.36,-22.13%,$5.51,27.77%,NOK
NYSE:NOV,21 Jul 2025,$17.42,3,$15.75,4,,$13.12,20.05%,,,,$13.78,5.03%,$17.19,31.04%,$29.57,125.36%,NOV
NYSE:NPO,5 May 2025,$177.68,5,$211.00,2,,$226.68,-21.62%,,,,$227.47,0.35%,$266.14,17.41%,$314.59,38.78%,NPO
NYSE:NSA,19 Aug 2025,$45.71,3,$33.59,2,2,$32.01,4.94%,4.94%,$33.59,$45.71,$32.82,2.53%,$26.70,-16.60%,$52.46,63.90%,NSA
NYSE:NSC,31 May 2024,$224.71,3,,,,$275.99,-18.58%,,,,$277.40,0.51%,$285.62,3.49%,$370.93,34.40%,NSC
NYSE:NU,4 Aug 2025,$11.47,3,,,3,$14.49,-20.88%,-20.88%,$11.47,$11.47,$14.72,1.59%,$35.35,143.98%,$35.66,146.11%,NU
NYSE:NUE,20 Aug 2024,$172.03,4,,,,$148.90,15.54%,,,,$155.43,4.39%,$310.39,108.46%,$172.01,15.52%,NUE
NASDAQ:NVMI,15 Aug 2025,$276.44,3,$300.00,8,3.5,$258.60,6.90%,6.90%,$276.44,$300.00,$268.28,3.74%,$352.46,36.29%,$365.14,41.20%,NVMI
NYSE:NVO,20 Aug 2025,$67.89,3,$68.50,6,3,$55.90,21.45%,21.45%,$67.89,$68.50,$56.88,1.75%,$118.14,111.34%,$133.31,138.49%,NVO
NYSE:NVR,8 Jul 2024,"$6,194.00",2,,,,"$8,075.00",-23.29%,,,,"$8,059.05",-0.20%,"$9,683.78",19.92%,"$9,762.97",20.90%,NVR
NYSE:NVRI,31 May 2024,$10.35,3,,,,$11.37,-9.01%,,,,$11.23,-1.23%,-$14.10,-223.98%,-$2.71,-123.86%,NVRI
NYSE:NVST,20 Aug 2025,$24.25,4,$22.30,9,4.25,$21.04,5.99%,5.99%,$22.30,$24.25,$21.18,0.67%,$30.11,43.10%,$29.27,39.09%,NVST
NYSE:NVT,19 Aug 2025,$88.41,3,,,3,$90.76,-2.58%,-2.58%,$88.41,$88.41,$136.62,50.53%,$107.12,18.02%,$114.19,25.81%,NVT
NYSE:NWG,18 Aug 2025,$12.85,3,,,3,$14.69,-12.54%,-12.54%,$12.85,$12.85,$15.98,8.78%,-$50.61,-444.49%,-$50.23,-441.93%,NWG
NYSE:NX,16 Aug 2025,$26.24,3,,1,1.75,$21.94,19.61%,19.61%,$26.24,$26.24,$23.29,6.15%,$0.00,-100.00%,$0.00,-100.00%,NX
NYSE:O,20 Aug 2025,$70.27,5,$61.70,8,4.5,$58.60,5.29%,5.29%,$61.70,$70.27,$60.23,2.78%,$81.85,39.68%,$130.58,122.84%,O
NYSE:OC,30 Sep 2024,$164.18,3,,,,$154.32,6.39%,,,,$151.24,-2.00%,$124.92,-19.05%,$206.16,33.59%,OC
NYSE:OI,25 Aug 2025,$17.69,4,$17.29,9,4.25,$13.22,30.79%,30.79%,$17.29,$17.69,$14.13,6.88%,-$18.13,-237.17%,$23.59,78.43%,OI
NASDAQ:OMAB,13 Jun 2025,$92.66,2,$106.00,9,,$103.49,-10.47%,,,,$107.07,3.46%,$188.81,82.45%,$207.78,100.77%,OMAB
NYSE:ONIT,26 Mar 2025,$40.67,4,$42.50,5,,$42.18,-3.58%,,,,$43.93,4.15%,-$958.82,-2373.17%,-$944.60,-2339.46%,ONIT
NYSE:ONON,15 Aug 2025,$41.55,2,,,2,$45.32,-8.32%,-8.32%,$41.55,$41.55,$47.50,4.81%,$61.12,34.87%,$67.98,50.01%,ONON
NYSE:ORI,28 Mar 2024,$29.62,3,,,,$39.83,-25.63%,,,,$40.76,2.33%,-$24.89,-162.48%,-$24.55,-161.64%,ORI
NASDAQ:OSW,29 Nov 2024,$17.98,3,,,,$22.97,-21.73%,,,,$23.54,2.48%,$33.13,44.25%,$37.43,62.96%,OSW
NYSE:OVV,18 Aug 2025,$55.37,3,,,3,$41.50,33.41%,33.41%,$55.37,$55.37,$42.17,1.61%,$81.93,97.42%,$172.10,314.71%,OVV
NASDAQ:OXSQ,19 Aug 2025,$2.97,4,$2.50,4,3,$2.21,13.12%,13.12%,$2.50,$2.97,$2.29,3.62%,$6.64,200.33%,"$7,588,118.94",343353698.05%,OXSQ
NYSE:OXY,18 Aug 2025,$59.40,3,$47.78,4,2.5,$46.78,2.14%,2.14%,$47.78,$59.40,$47.99,2.59%,$44.77,-4.29%,$195.62,318.17%,OXY
NYSE:PAC,13 Jun 2025,$210.00,3,$236.70,6,,$240.20,-12.57%,,,,$251.67,4.78%,$480.60,100.08%,$559.15,132.78%,PAC
NASDAQ:PANW,20 Aug 2025,$177.95,3,,,3,$186.00,-4.33%,-4.33%,$177.95,$177.95,$191.40,2.90%,$0.00,-100.00%,$0.00,-100.00%,PANW
NYSE:PAR,19 Aug 2025,$40.18,2,,,2,$51.36,-21.78%,-21.78%,$40.18,$40.18,$54.49,6.09%,$40.07,-21.99%,$42.85,-16.56%,PAR
NASDAQ:PAYX,19 Aug 2025,$129.02,2,,,2,$138.61,-6.92%,-6.92%,$129.02,$129.02,$147.89,6.70%,$177.95,28.38%,$193.64,39.70%,PAYX
NYSE:PBA,27 Aug 2025,$39.39,5,$41.13,10,5,$37.56,4.88%,4.88%,$39.39,$41.13,$56.64,50.80%,$67.19,78.88%,$89.31,137.77%,PBA
NYSE:PBI,19 Aug 2025,$11.44,3,$11.50,7,3.25,$12.14,-5.76%,-5.76%,$11.44,$11.50,$13.31,9.64%,$17.85,47.00%,$27.15,123.64%,PBI
NYSE:PBR,11 Jul 2025,$15.35,5,$14.08,7,,$12.16,15.79%,,,,$12.58,3.45%,$21.50,76.80%,$80.50,561.99%,PBR
NYSE:PBR.A,6 Jun 2025,$12.35,4,,,,$11.23,10.00%,,,,$11.67,3.92%,$49.91,344.40%,$141.00,1155.55%,PBR.A
NASDAQ:PCSA,10 Jul 2025,$0.30,3,,,,$0.22,36.36%,,,,,-100.00%,-$2.00,-1009.09%,-$2.00,-1009.09%,PCSA
NASDAQ:PDD,20 Aug 2025,$133.52,3,$124.92,5,2.75,$120.85,3.37%,3.37%,$124.92,$133.52,$138.04,14.22%,$975.00,706.79%,$975.95,707.57%,PDD
NYSE:PDM,14 Jul 2025,$11.58,4,$8.50,6,,$8.23,3.28%,,,,$8.39,1.94%,-$7.98,-196.94%,$5.61,-31.82%,PDM
NYSE:PFE,8 Aug 2025,$33.87,5,$28.64,8,4.5,$25.08,14.19%,14.19%,$28.64,$33.87,$25.91,3.31%,$28.81,14.89%,$14.07,-43.89%,PFE
NYSE:PFSI,4 Oct 2024,$102.39,3,,,,$109.30,-6.32%,,,,$112.75,3.16%,$152.34,39.38%,$165.54,51.46%,PFSI
NYSE:PH,3 Jul 2024,$534.00,1,"759,92",6,,$762.43,-29.96%,,,,$753.77,-1.14%,"$1,337.17",75.38%,"$1,464.71",92.11%,PH
NYSE:PHM,31 May 2024,$115.27,3,,,,$131.19,-12.13%,,,,$134.91,2.84%,$209.27,59.52%,$218.05,66.21%,PHM
NYSE:PL,7 Jul 2025,$5.02,3,,,,$6.94,-27.67%,,,,$7.43,7.06%,$0.00,-100.00%,$0.00,-100.00%,PL
NYSE:PLNT,25 Jul 2023,$67.98,3,,,,$105.08,-35.31%,,,,$109.13,3.85%,$82.24,-21.74%,$114.50,8.97%,PLNT
NYSE:PLOW,20 Sep 2024,$36.15,4,,,,$33.72,7.20%,,,,$34.55,2.46%,$189.21,461.12%,$145.93,332.76%,PLOW
NASDAQ:PLTR,14 Aug 2025,$120.98,1,,,1,$158.95,-23.89%,-23.89%,$120.98,$120.98,$166.36,4.66%,$171.79,8.08%,$171.95,8.18%,PLTR
NASDAQ:PNFP,28 Jul 2025,$101.11,3,$121.91,7,,$97.14,4.09%,,,,$99.23,2.15%,-$328.40,-438.07%,-$309.69,-418.80%,PNFP
NYSE:PNR,19 Aug 2025,$94.73,2,,,2,$109.38,-13.40%,-13.40%,$94.73,$94.73,$164.28,50.19%,$253.14,131.43%,$254.97,133.10%,PNR
NASDAQ:POOL,23 Aug 2025,$310.70,3,,,3,$320.04,-2.92%,-2.92%,$310.70,$310.70,$341.16,6.60%,$438.47,37.01%,$450.02,40.61%,POOL
NYSE:POST,9 Apr 2025,$127.53,3,$128.44,6,,$112.32,13.54%,,,,$115.63,2.95%,$33.47,-70.20%,$128.23,14.17%,POST
NASDAQ:PPC,19 Aug 2025,$43.27,2,,,2,$44.62,-3.04%,-3.04%,$43.27,$43.27,$46.46,4.12%,$112.99,153.24%,$146.43,228.18%,PPC
NYSE:PR,20 Aug 2025,$16.69,5,$17.87,7,4.25,$14.10,18.38%,18.38%,$16.69,$17.87,$14.47,2.62%,$21.89,55.23%,$48.27,242.34%,PR
NYSE:PRIM,23 Aug 2024,$53.96,3,,,,$117.17,-53.95%,,,,$120.94,3.22%,$130.06,11.00%,$160.10,36.64%,PRIM
NASDAQ:PROK,10 Jul 2025,,,$4.50,7,,$2.42,85.95%,,,,$2.45,1.24%,$0.20,-91.62%,$0.30,-87.69%,PROK
NASDAQ:PSNY,29 Nov 2024,$1.30,3,,,,$1.17,11.11%,,,,$1.15,-1.71%,$0.00,-100.00%,$0.00,-100.00%,PSNY
NYSE:PSTG,19 Aug 2025,$64.73,3,,,3,$59.63,8.55%,8.55%,$64.73,$64.73,$61.90,3.81%,$0.00,-100.00%,$0.00,-100.00%,PSTG
NYSE:PSX,20 Aug 2025,$126.82,3,,,3,$131.37,-3.46%,-3.46%,$126.82,$126.82,$134.21,2.16%,$64.80,-50.68%,$141.07,7.39%,PSX
NASDAQ:PTEN,21 Jul 2025,$10.35,3,$8.03,2,,$5.79,38.69%,,,,$5.91,2.07%,$21.39,269.45%,$48.90,744.56%,PTEN
NYSE:PWR,23 Aug 2025,$272.00,1,,,1,$381.67,-28.73%,-28.73%,$272.00,$272.00,$576.63,51.08%,$390.38,2.28%,$487.93,27.84%,PWR
NYSE:QGEN,19 Aug 2025,$51.25,3,,,3,$48.67,5.31%,5.31%,$51.25,$51.25,$51.48,5.77%,$63.38,30.23%,$72.69,49.35%,QGEN
NYSE:QSR,25 Aug 2025,$69.72,5,$77.00,9,4.75,$63.03,10.62%,10.62%,$69.72,$77.00,$65.60,4.08%,$59.09,-6.24%,$69.35,10.02%,QSR
NYSE:QUAD,26 Aug 2025,$8.57,4,$9.30,9,4.25,$6.45,32.94%,32.94%,$8.57,$9.30,$9.79,51.78%,$36.73,469.49%,$78.31,1114.08%,QUAD
NYSE:QXO,19 Aug 2025,$30.22,3,$31.06,10,4,$21.04,43.62%,43.62%,$30.22,$31.06,$21.62,2.76%,$14.96,-28.88%,$15.11,-28.17%,QXO
NYSE:RBC,23 Aug 2025,$337.00,1,,,1,$399.14,-15.57%,-15.57%,$337.00,$337.00,$404.41,1.32%,$568.93,42.54%,$635.23,59.15%,RBC
NYSE:RBRK,20 Aug 2025,$54.72,2,,,2,$87.09,-37.17%,-37.17%,$54.72,$54.72,$92.42,6.12%,$0.00,-100.00%,$0.00,-100.00%,RBRK
NYSE:RDN,8 Jul 2024,$34.84,4,,,,$34.77,0.19%,,,,$35.77,2.88%,$18.49,-46.83%,$20.53,-40.95%,RDN
NYSE:RDW,21 Jul 2025,$13.29,2,,,,$9.08,46.33%,,,,$9.62,5.95%,$7.45,-17.94%,$8.84,-2.68%,RDW
NYSEAMERICAN:REI,20 Aug 2025,,,$2.99,3,1.5,$1.10,171.82%,171.82%,$2.99,$2.99,$1.10,0.00%,$0.40,-63.43%,$5.82,429.33%,REI
NYSE:RELX,19 Aug 2025,$47.40,3,,,3,$47.82,-0.88%,-0.88%,$47.40,$47.40,$52.47,9.72%,$0.00,-100.00%,$0.00,-100.00%,RELX
NYSE:REVG,24 Oct 2024,$28.28,3,,,,$53.77,-47.40%,,,,$54.07,0.56%,$0.00,-100.00%,$0.00,-100.00%,REVG
NASDAQ:REYN,7 Feb 2024,$28.86,3,,,,$22.84,26.34%,,,,$23.78,4.12%,$26.96,18.05%,$36.67,60.57%,REYN
NYSE:REZI,17 Aug 2025,$32.83,3,$32.00,9,3.75,$34.64,-7.62%,-7.62%,$32.00,$32.83,$37.72,8.89%,$57.41,65.72%,$73.84,113.17%,REZI
NYSE:RF,12 Aug 2025,$25.32,3,$28.09,8,3.5,$27.15,-6.73%,-6.73%,$25.32,$28.09,$28.07,3.39%,-$92.41,-440.35%,-$91.19,-435.89%,RF
NASDAQ:RGLD,16 Aug 2025,$142.50,1,,,1,$175.62,-18.86%,-18.86%,$142.50,$142.50,$176.70,0.61%,$216.65,23.36%,$250.96,42.90%,RGLD
NASDAQ:RGTI,28 Jul 2025,$11.56,2,,,,$15.46,-25.21%,,,,$15.69,1.49%,$14.69,-4.97%,$14.75,-4.59%,RGTI
NYSE:RH,31 Jul 2024,$352.46,3,,,,$225.74,56.13%,,,,$238.38,5.60%,$0.00,-100.00%,$0.00,-100.00%,RH
NYSE:RIO,18 Aug 2025,$75.60,5,$64.00,8,4.5,$61.86,3.46%,3.46%,$64.00,$75.60,$63.76,3.07%,$0.00,-100.00%,$0.00,-100.00%,RIO
NYSE:RITM,12 Aug 2025,$14.18,4,$14.06,8,4,$12.45,12.93%,12.93%,$14.06,$14.18,$12.88,3.45%,-$6.43,-151.61%,-$6.66,-153.47%,RITM
NASDAQ:RIVN,27 Dec 2024,$16.68,3,$14.63,7,,$13.35,9.59%,,,,$13.02,-2.47%,$21.07,57.80%,$28.48,113.34%,RIVN
NYSE:RKT,5 Mar 2025,$14.85,3,$13.29,3,,$18.65,-28.74%,,,,$19.38,3.91%,$124.28,566.39%,$117.61,530.59%,RKT
NYSE:RM,23 Aug 2025,$53.02,4,$35.00,7,3.75,$41.91,-16.49%,-16.49%,$35.00,$53.02,$43.46,3.70%,$371.02,785.27%,$398.14,849.99%,RM
NASDAQ:ROAD,19 Jun 2025,$83.82,1,,,,$121.00,-30.73%,,,,$126.98,4.94%,$144.62,19.52%,$198.64,64.17%,ROAD
NASDAQ:ROP,2 May 2025,$525.02,3,$640.91,8,,$526.24,-0.23%,,,,$543.93,3.36%,$660.18,25.45%,$804.32,52.84%,ROP
NYSE:RS,24 Aug 2025,$278.17,3,$327.75,9,3.75,$296.08,-6.05%,-6.05%,$278.17,$327.75,$314.10,6.09%,$379.73,28.25%,$432.34,46.02%,RS
NYSE:RTX,18 Aug 2025,$145.60,2,$168.14,8,3,$159.39,-8.65%,-8.65%,$145.60,$168.14,$163.96,2.87%,$172.35,8.13%,$148.49,-6.84%,RTX
NYSE:RYI,24 Aug 2025,$26.20,3,$24.00,4,2.5,$22.93,4.67%,4.67%,$24.00,$26.20,$25.36,10.60%,$5.80,-74.70%,$37.41,63.14%,RYI
NYSE:SBS,17 Feb 2025,$17.73,3,$23.20,10,,$21.64,-18.07%,,,,$21.38,-1.20%,$39.49,82.48%,$56.86,162.74%,SBS
NASDAQ:SCNX,6 Jun 2025,$1.16,3,,,,$1.05,10.29%,,,,$1.13,7.62%,$4.65,342.60%,$4.76,353.44%,SCNX
NYSE:SCS,28 Oct 2024,$12.86,3,,,,$16.66,-22.81%,,,,$17.04,2.28%,$59.16,255.13%,$63.81,282.98%,SCS
NASDAQ:SCSC,23 Aug 2025,$61.68,4,$45.00,3,2.75,$43.55,3.33%,3.33%,$45.00,$61.68,$67.43,54.83%,$32.41,-25.59%,$45.19,3.77%,SCSC
NYSE:SE,19 Aug 2025,$134.13,1,,,1,$185.65,-27.75%,-27.75%,$134.13,$134.13,$286.13,54.12%,$301.81,62.57%,$303.05,63.24%,SE
NASDAQ:SFNC,23 Aug 2025,$22.67,3,$22.20,6,3,$20.75,6.99%,6.99%,$22.20,$22.67,$21.36,2.94%,-$116.16,-659.81%,-$113.20,-645.54%,SFNC
NASDAQ:SGML,12 Aug 2025,$7.24,3,,,3,$6.41,12.96%,12.96%,$7.24,$7.24,$6.61,3.12%,$16.36,155.17%,$17.52,173.25%,SGML
NASDAQ:SHOT,18 Aug 2025,$1.33,3,$0.50,5,2.75,$0.45,11.11%,11.11%,$0.50,$1.33,$0.45,0.00%,$0.08,-81.36%,$0.09,-79.59%,SHOT
NYSE:SHW,15 May 2024,$256.70,1,,,,$366.99,-30.05%,,,,$387.02,5.46%,$531.05,44.70%,$576.86,57.19%,SHW
NYSE:SIG,12 Jul 2024,$105.67,3,,,,$91.61,15.35%,,,,$85.28,-6.91%,$0.00,-100.00%,$0.00,-100.00%,SIG
NASDAQ:SIRI,5 May 2025,$31.75,3,$22.14,6,,$23.25,-4.77%,,,,$24.61,5.85%,$36.48,56.90%,$57.81,148.66%,SIRI
NYSE:SJM,18 Aug 2025,$126.48,5,$113.93,4,3.5,$104.05,9.50%,9.50%,$113.93,$126.48,$115.52,11.02%,$0.00,-100.00%,$0.00,-100.00%,SJM
NYSE:SKY,15 Nov 2023,$69.13,3,,,,$74.86,-7.65%,,,,$75.41,0.73%,$122.31,63.38%,$130.31,74.07%,SKY
NYSE:SLB,8 Aug 2025,$43.31,3,$47.75,8,3.5,$36.00,20.31%,20.31%,$43.31,$47.75,$36.88,2.44%,$68.15,89.30%,$123.48,242.99%,SLB
NYSE:SLGN,9 May 2025,$54.23,3,,,,$46.37,16.96%,,,,$48.06,3.64%,$143.80,210.11%,$145.67,214.15%,SLGN
NASDAQ:SLM,18 Aug 2025,$0.02,3,,,3,$31.89,-99.94%,-99.94%,$0.02,$0.02,$33.08,3.73%,-$88.62,-377.88%,-$86.79,-372.15%,SLM
NYSE:SM,19 Aug 2025,$42.08,3,,,3,$28.09,49.81%,49.81%,$42.08,$42.08,$28.84,2.67%,$21.63,-23.01%,$6.98,-75.14%,SM
NYSE:SMFG,19 Aug 2025,$16.00,3,,,3,$16.41,-2.47%,-2.47%,$16.00,$16.00,$17.94,9.32%,-$204.58,-1346.71%,-$199.55,-1316.03%,SMFG
NYSE:SNDA,15 Nov 2024,$24.98,3,,,,$26.52,-5.81%,,,,,-100.00%,-$2.00,-107.54%,-$2.00,-107.54%,SNDA
