Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NASDAQ:LCID,11 Jul 2025,$2.42,3,$2.41,3,,$1.98,21.72%,,,,$2.22,12.12%,-$2.30,-216.20%,-$2.04,-203.04%,LCID
NASDAQ:LECO,31 May 2024,$190.67,3,,,,$242.63,-21.42%,,,,$246.62,1.64%,$364.67,50.30%,$395.60,63.05%,LECO
NASDAQ:LENZ,15 May 2025,$26.93,3,$47.14,9,,$38.63,-30.28%,,,,$40.27,4.25%,$31.88,-17.48%,$32.19,-16.67%,LENZ
NASDAQ:LGIH,23 Aug 2024,$174.87,3,,,,$61.91,182.46%,,,,$65.69,6.11%,$27.23,-56.02%,$28.32,-54.25%,LGIH
NYSE:LH,19 May 2025,$246.54,3,$276.82,5,,$277.99,-11.31%,,,,$286.31,2.99%,$402.62,44.83%,$484.24,74.19%,LH
NYSE:LII,26 Aug 2025,$486.80,1,,,1,$557.86,-12.74%,-12.74%,$486.80,$486.80,$857.88,53.78%,$627.33,12.45%,$680.25,21.94%,LII
NASDAQ:LIN,8 Jul 2024,$400.00,0,,,,$478.29,-16.37%,,,,$505.64,5.72%,$546.27,14.21%,$689.11,44.08%,LIN
NASDAQ:LKQ,15 May 2025,$47.72,5,$53.00,8,,$32.62,46.29%,,,,$33.20,1.78%,$33.33,2.18%,$49.18,50.76%,LKQ
NYSE:LOMA,10 Sep 2024,$8.40,3,,,,$9.31,-9.76%,,,,$10.36,11.28%,$16.44,76.58%,$21.44,130.33%,LOMA
NASDAQ:LOVE,30 Aug 2023,$33.25,3,,,,$19.13,73.80%,,,,$19.81,3.55%,$0.00,-100.00%,$0.00,-100.00%,LOVE
NYSE:LPX,9 May 2025,$89.40,3,,,,$95.11,-6.01%,,,,$99.72,4.85%,$134.95,41.89%,$155.32,63.30%,LPX
NASDAQ:LRCX,17 Jul 2024,$725.21,1,,,,$100.15,624.12%,,,,$107.08,6.92%,$223.52,123.19%,$228.98,128.63%,LRCX
NYSE:LTH,15 Aug 2025,$22.60,2,,,2,$27.92,-19.04%,-19.04%,$22.60,$22.60,$29.17,4.48%,$13.37,-52.10%,$17.78,-36.33%,LTH
NYSE:LU,2 May 2025,$3.01,3,$2.40,3,,$2.94,-18.37%,,,,$3.13,6.46%,$0.00,-100.00%,$0.00,-100.00%,LU
NYSE:LYG,20 Aug 2025,$4.14,3,,,3,$4.32,-4.24%,-4.24%,$4.14,$4.14,$4.88,12.96%,-$39.34,-1010.61%,-$39.34,-1010.61%,LYG
NYSE:M,17 Nov 2023,$28.11,3,,,,$13.23,112.50%,,,,$13.92,5.22%,$0.00,-100.00%,$0.00,-100.00%,M
NYSE:MAS,25 Jul 2023,$62.83,3,,,,$73.39,-14.40%,,,,$73.40,0.01%,$169.74,131.28%,$171.64,133.88%,MAS
NASDAQ:MAT,26 Aug 2025,$21.74,5,$25.43,7,4.25,$18.30,18.79%,18.79%,$21.74,$25.43,$28.18,53.99%,$50.31,174.89%,$51.58,181.86%,MAT
NASDAQ:MATW,12 Jun 2025,$31.87,5,,6,,$24.57,29.69%,,,,$25.12,2.24%,$47.73,94.28%,$82.69,236.54%,MATW
NYSE:MATX,9 Apr 2025,$143.68,5,$167.50,1,,$104.05,38.09%,,,,$109.95,5.67%,$96.97,-6.81%,$190.57,83.15%,MATX
NYSE:MAX,23 Aug 2025,$13.82,3,$15.83,3,2.25,$10.57,30.72%,30.72%,$13.82,$15.83,$15.63,47.87%,$24.51,131.93%,$25.26,139.00%,MAX
NYSE:MBC,24 Dec 2024,$17.00,4,$23.00,4,,$12.71,33.72%,,,,$13.84,8.89%,$22.29,75.34%,$29.56,132.57%,MBC
NYSE:MBI,3 Jan 2025,$6.33,3,$6.75,2,,$7.96,-20.46%,,,,$8.43,5.90%,-$92.58,-1263.02%,-$92.58,-1263.02%,MBI
NYSE:MCK,23 Aug 2024,$496.23,2,,,,$686.64,-27.73%,,,,$712.88,3.82%,"$1,344.05",95.74%,"$1,433.26",108.74%,MCK
NYSE:MCO,7 May 2024,$350.00,1,,,,$509.76,-31.34%,,,,$517.48,1.51%,$645.77,26.68%,$692.08,35.77%,MCO
NYSE:MD,2 May 2025,$17.20,4,$18.10,6,,$17.21,-0.05%,,,,$17.75,3.14%,$102.18,493.70%,$106.85,520.86%,MD
NYSE:MDT,18 Aug 2025,$102.54,5,$99.13,5,3.75,$92.81,6.81%,6.81%,$99.13,$102.54,$98.70,6.35%,$116.59,25.63%,$139.80,50.63%,MDT
NYSE:MEI,19 Mar 2025,$11.38,3,$11.50,4,,$7.73,47.27%,,,,$8.19,5.95%,$0.00,-100.00%,$0.00,-100.00%,MEI
NASDAQ:MELI,29 Aug 2025,"$2,075.00",2,,,2,"$2,472.91",-16.09%,-16.09%,"$2,075.00","$2,075.00","$3,637.50",47.09%,"$4,893.57",97.89%,"$5,145.20",108.06%,MELI
NASDAQ:MERC,9 Apr 2025,$9.51,3,$7.00,5,,$3.33,110.21%,,,,$3.15,-5.41%,-$4.55,-236.75%,-$14.11,-523.83%,MERC
NASDAQ:MESO,14 May 2025,$9.99,3,,,,$13.83,-27.74%,,,,,-100.00%,-$2.00,-114.46%,-$2.00,-114.46%,MESO
NASDAQ:META,19 Jul 2024,$436.35,2,,,,$738.70,-40.93%,,,,$773.63,4.73%,"$1,007.19",36.35%,"$1,143.95",54.86%,META
NASDAQ:METC,16 Jun 2025,$18.15,3,$13.00,2,,$25.93,-49.87%,,,,$24.86,-4.13%,$34.39,32.65%,$26.42,1.89%,METC
NYSE:MFG,19 Aug 2025,$5.72,2,,9,3.25,$6.60,-13.41%,-13.41%,$5.72,$5.72,$7.02,6.36%,-$95.42,-1545.76%,-$95.09,-1540.82%,MFG
NASDAQ:MGEE,29 Jan 2025,$79.73,3,$76.50,7,,$85.15,-10.16%,,,,$85.38,0.27%,$78.04,-8.35%,$85.25,0.11%,MGEE
NASDAQ:MGPI,19 Jun 2025,$49.20,3,$38.50,6,,$29.57,30.20%,,,,$28.49,-3.65%,$39.08,32.16%,$22.38,-24.31%,MGPI
NYSE:MGY,20 Aug 2025,$30.34,5,$27.17,9,4.75,$24.88,9.20%,9.20%,$27.17,$30.34,$25.82,3.78%,$42.60,71.21%,$65.08,161.59%,MGY
NYSE:MHO,7 Jan 2025,$138.00,3,$185.00,6,,$147.26,-6.29%,,,,$149.43,1.47%,$227.69,54.62%,$219.86,49.30%,MHO
NASDAQ:MLKN,20 Sep 2024,$28.93,3,,,,$21.11,37.05%,,,,$22.69,7.48%,$19.32,-8.47%,$22.82,8.10%,MLKN
NASDAQ:MNRO,6 Jun 2025,$30.40,3,$17.67,8,,$16.58,6.57%,,,,$17.87,7.78%,$40.00,141.28%,$8.23,-50.34%,MNRO
NYSE:MOV,26 Aug 2025,$24.95,3,,,3,$18.27,36.57%,36.57%,$24.95,$24.95,$19.38,6.08%,$0.00,-100.00%,$0.00,-100.00%,MOV
NYSE:MPLX,10 Apr 2025,,,,,,$50.87,-100.00%,,,,$50.28,-1.16%,$124.88,145.49%,$147.06,189.10%,MPLX
NASDAQ:MSTR,20 Aug 2025,$295.75,2,,,2,$334.41,-11.56%,-11.56%,$295.75,$295.75,$367.56,9.91%,$173.25,-48.19%,$173.42,-48.14%,MSTR
NYSE:MTDR,19 Aug 2025,$64.64,3,$62.88,4,2.5,$50.36,24.86%,24.86%,$62.88,$64.64,$51.88,3.02%,$15.15,-69.92%,$107.15,112.76%,MTDR
NYSE:MTG,16 Jul 2024,$24.62,3,,,,$27.83,-11.54%,,,,$28.78,3.41%,$56.05,101.39%,$56.71,103.79%,MTG
NYSE:MTW,20 Sep 2024,$13.92,3,,,,$9.90,40.61%,,,,$10.44,5.45%,$27.41,176.83%,$50.31,408.20%,MTW
NYSE:MTZ,4 Sep 2024,$99.99,3,,,,$181.69,-44.97%,,,,$189.03,4.04%,$293.46,61.52%,$173.22,-4.66%,MTZ
NYSE:MUFG,19 Aug 2025,$13.66,2,$15.50,9,3.25,$15.29,-10.67%,-10.67%,$13.66,$15.50,$22.96,50.16%,-$132.34,-965.53%,-$132.17,-964.43%,MUFG
NYSE:MUX,20 Aug 2025,$12.92,3,$15.83,6,3,$11.55,11.89%,11.89%,$12.92,$15.83,$11.50,-0.43%,$8.65,-25.12%,$6.39,-44.69%,MUX
NASDAQ:MYRG,25 Sep 2024,$129.33,3,,,,$187.27,-30.94%,,,,$198.52,6.01%,$153.87,-17.83%,$195.94,4.63%,MYRG
NASDAQ:NB,12 Aug 2025,$5.09,3,,,3,$4.60,10.57%,10.57%,$5.09,$5.09,$5.37,16.74%,$0.00,-100.00%,$0.00,-100.00%,NB
NYSE:NBHC,3 Jun 2025,$39.36,3,$39.67,4,,$39.22,0.36%,,,,$41.69,6.30%,-$128.63,-427.96%,-$117.62,-399.91%,NBHC
NASDAQ:NCNA,7 Jul 2025,$0.15,3,,,,$3.19,-95.45%,,,,$3.24,1.57%,-$10.15,-418.20%,-$5.65,-277.22%,NCNA
NYSE:NEM,21 Jul 2025,$58.12,3,$67.81,10,,$74.40,-21.89%,,,,$76.36,2.63%,$156.13,109.85%,$196.84,164.57%,NEM
NASDAQ:NFLX,8 Jul 2024,$571.61,2,,,,"$1,208.25",-52.69%,,,,"$1,256.86",4.02%,"$1,537.98",27.29%,"$2,188.65",81.14%,NFLX
NYSE:NIC,3 Jun 2025,$108.07,3,$122.33,5,,$138.29,-21.86%,,,,$144.57,4.54%,-$5.68,-104.11%,$27.74,-79.94%,NIC
NYSE:NKE,10 May 2024,$109.44,3,,,,$77.37,41.45%,,,,$81.59,5.45%,$84.54,9.26%,$90.51,16.99%,NKE
NASDAQ:NMFC,10 Jun 2024,$13.42,3,,,,$10.66,25.89%,,,,$10.87,1.97%,$3.03,-71.58%,$15.33,43.78%,NMFC
NASDAQ:NMIH,6 Mar 2024,$30.63,3,,,,$39.35,-22.15%,,,,$41.47,5.39%,$136.59,247.11%,$137.90,250.45%,NMIH
NYSE:NMR,23 Aug 2025,$7.68,3,,7,3.25,$7.19,6.82%,6.82%,$7.68,$7.68,$10.83,50.63%,-$57.62,-901.40%,-$54.97,-864.55%,NMR
NYSE:NOK,4 Aug 2025,$5.41,5,$6.13,8,4.5,$4.30,25.70%,25.70%,$5.41,$6.13,$4.62,7.44%,$3.39,-21.21%,$5.54,28.89%,NOK
NYSE:NOV,21 Jul 2025,$17.42,3,$15.75,4,,$13.29,18.51%,,,,$13.78,3.69%,$17.48,31.56%,$29.89,124.92%,NOV
NYSE:NPO,5 May 2025,$177.68,5,$211.00,2,,$218.77,-18.78%,,,,$239.02,9.26%,$265.18,21.22%,$313.72,43.40%,NPO
NYSE:NSA,19 Aug 2025,$45.71,3,$33.59,2,2,$32.23,4.22%,4.22%,$33.59,$45.71,$33.76,4.75%,$27.26,-15.42%,$53.07,64.67%,NSA
NYSE:NSC,31 May 2024,$224.71,3,,,,$279.98,-19.74%,,,,$283.18,1.14%,$286.04,2.16%,$371.59,32.72%,NSC
NYSE:NU,4 Aug 2025,$11.47,3,,,3,$14.80,-22.53%,-22.53%,$11.47,$11.47,$15.10,2.03%,$35.84,142.13%,$36.15,144.23%,NU
NYSE:NUE,20 Aug 2024,$172.03,4,,,,$148.73,15.67%,,,,$155.19,4.34%,$313.21,110.59%,$174.46,17.30%,NUE
NASDAQ:NVMI,15 Aug 2025,$276.44,3,$300.00,8,3.5,$263.34,4.97%,4.97%,$276.44,$300.00,$272.62,3.52%,$356.89,35.52%,$369.62,40.36%,NVMI
NYSE:NVO,20 Aug 2025,$67.89,3,$68.50,6,3,$56.46,20.25%,20.25%,$67.89,$68.50,$56.83,0.66%,$118.44,109.77%,$133.67,136.76%,NVO
NYSE:NVR,8 Jul 2024,"$6,194.00",2,,,,"$8,117.65",-23.70%,,,,"$8,072.38",-0.56%,"$9,650.39",18.88%,"$9,729.74",19.86%,NVR
NYSE:NVRI,31 May 2024,$10.35,3,,,,$11.30,-8.45%,,,,$11.30,0.00%,-$14.13,-225.02%,-$2.73,-124.13%,NVRI
NYSE:NVST,20 Aug 2025,$24.25,4,$22.30,9,4.25,$21.18,5.29%,5.29%,$22.30,$24.25,$21.83,3.07%,$30.24,42.79%,$29.39,38.78%,NVST
NYSE:NVT,19 Aug 2025,$88.41,3,,,3,$90.39,-2.19%,-2.19%,$88.41,$88.41,$137.81,52.46%,$107.53,18.96%,$114.62,26.81%,NVT
NYSE:NWG,18 Aug 2025,$12.85,3,,,3,$13.96,-7.97%,-7.97%,$12.85,$12.85,$15.71,12.54%,-$50.74,-463.43%,-$50.36,-460.74%,NWG
NYSE:NX,16 Aug 2025,$26.24,3,,1,1.75,$21.27,23.38%,23.38%,$26.24,$26.24,$23.13,8.74%,$0.00,-100.00%,$0.00,-100.00%,NX
NYSE:O,20 Aug 2025,$70.27,5,$61.70,8,4.5,$58.76,5.00%,5.00%,$61.70,$70.27,$61.51,4.68%,$82.56,40.51%,$131.48,123.76%,O
NYSE:OC,30 Sep 2024,$164.18,3,,,,$150.17,9.33%,,,,$150.54,0.25%,$124.89,-16.83%,$206.29,37.37%,OC
NYSE:OI,29 Aug 2025,$17.69,4,$16.75,9,4.25,$12.99,28.95%,28.95%,$16.75,$17.69,$20.01,54.04%,-$18.28,-240.71%,$23.56,81.33%,OI
NASDAQ:OMAB,13 Jun 2025,$92.66,2,$106.00,9,,$102.21,-9.35%,,,,$107.53,5.20%,$189.71,85.60%,$208.74,104.23%,OMAB
NYSE:ONIT,26 Mar 2025,$40.67,4,$42.50,5,,$41.37,-1.69%,,,,$44.36,7.23%,-$956.34,-2411.68%,-$942.10,-2377.24%,ONIT
NYSE:ONON,15 Aug 2025,$41.55,2,,,2,$45.08,-7.83%,-7.83%,$41.55,$41.55,$47.71,5.83%,$61.19,35.74%,$68.08,51.01%,ONON
NYSE:ORI,28 Mar 2024,$29.62,3,,,,$39.97,-25.89%,,,,$41.35,3.45%,-$24.45,-161.18%,-$24.12,-160.34%,ORI
NASDAQ:OSW,29 Nov 2024,$17.98,3,,,,$22.57,-20.34%,,,,$23.98,6.25%,$33.29,47.49%,$37.60,66.61%,OSW
NYSE:OVV,18 Aug 2025,$55.37,3,,,3,$42.12,31.45%,31.45%,$55.37,$55.37,$43.84,4.08%,$82.64,96.21%,$172.99,310.70%,OVV
NASDAQ:OXSQ,19 Aug 2025,$2.97,4,$2.50,4,3,$2.19,14.16%,14.16%,$2.50,$2.97,$2.30,5.02%,$6.63,202.67%,"$7,603,550.53",347193988.09%,OXSQ
NYSE:OXY,18 Aug 2025,$59.40,3,$47.78,4,2.5,$47.61,0.36%,0.36%,$47.78,$59.40,$49.00,2.92%,$45.72,-3.98%,$196.86,313.49%,OXY
NYSE:PAC,13 Jun 2025,$210.00,3,$236.70,6,,$241.00,-12.86%,,,,$250.32,3.87%,$483.28,100.53%,$562.12,133.25%,PAC
NASDAQ:PANW,20 Aug 2025,$177.95,3,,,3,$190.52,-6.60%,-6.60%,$177.95,$177.95,$194.25,1.96%,$0.00,-100.00%,$0.00,-100.00%,PANW
NYSE:PAR,19 Aug 2025,$40.18,2,,,2,$51.18,-21.50%,-21.50%,$40.18,$40.18,$54.85,7.17%,$41.28,-19.34%,$44.07,-13.89%,PAR
NASDAQ:PAYX,19 Aug 2025,$129.02,2,,,2,$139.46,-7.49%,-7.49%,$129.02,$129.02,$209.01,49.87%,$178.81,28.22%,$194.56,39.51%,PAYX
NYSE:PBA,29 Aug 2025,$39.39,5,$41.21,9,4.75,$37.77,4.30%,4.30%,$39.39,$41.21,$56.86,50.54%,$67.64,79.09%,$89.85,137.88%,PBA
NYSE:PBI,19 Aug 2025,$11.44,3,$11.50,7,3.25,$12.12,-5.60%,-5.60%,$11.44,$11.50,$18.46,52.31%,$17.99,48.40%,$27.31,125.36%,PBI
NYSE:PBR,11 Jul 2025,$15.35,5,$14.08,7,,$12.40,13.55%,,,,$12.60,1.61%,$21.68,74.85%,$80.76,551.29%,PBR
NYSE:PBR.A,6 Jun 2025,$12.35,4,,,,$11.47,7.70%,,,,$11.72,2.18%,$50.34,338.86%,$141.78,1136.13%,PBR.A
NASDAQ:PCSA,10 Jul 2025,$0.30,3,,,,$0.19,57.89%,,,,,-100.00%,-$2.00,-1152.63%,-$2.00,-1152.63%,PCSA
NASDAQ:PDD,20 Aug 2025,$133.52,3,$124.92,5,2.75,$120.22,3.91%,3.91%,$124.92,$133.52,$128.94,7.25%,$257.75,114.40%,$258.70,115.19%,PDD
NYSE:PDM,14 Jul 2025,$11.58,4,$8.50,6,,$8.47,0.35%,,,,$8.64,2.01%,-$7.71,-191.02%,$5.91,-30.21%,PDM
NYSE:PFE,8 Aug 2025,$33.87,5,$28.64,8,4.5,$24.76,15.67%,15.67%,$28.64,$33.87,$25.95,4.81%,$29.01,17.18%,$14.23,-42.53%,PFE
NYSE:PFSI,4 Oct 2024,$102.39,3,,,,$110.10,-7.00%,,,,$113.33,2.93%,$153.02,38.98%,$166.24,50.99%,PFSI
NYSE:PH,3 Jul 2024,$534.00,1,$759.92,6,,$759.35,-29.68%,,,,$767.80,1.11%,"$1,346.46",77.32%,"$1,474.48",94.18%,PH
NYSE:PHM,31 May 2024,$115.27,3,,,,$132.02,-12.69%,,,,$135.24,2.44%,$209.51,58.69%,$218.32,65.37%,PHM
NYSE:PL,7 Jul 2025,$5.02,3,,,,$7.09,-29.20%,,,,$7.37,3.95%,$0.00,-100.00%,$0.00,-100.00%,PL
NYSE:PLNT,25 Jul 2023,$67.98,3,,,,$104.80,-35.14%,,,,$109.58,4.56%,$82.43,-21.35%,$114.81,9.55%,PLNT
NYSE:PLOW,20 Sep 2024,$36.15,4,,,,$33.67,7.36%,,,,$35.01,3.98%,$190.19,464.86%,$146.71,335.74%,PLOW
NASDAQ:PLTR,14 Aug 2025,$120.98,1,,,1,$156.71,-22.80%,-22.80%,$120.98,$120.98,$170.12,8.56%,$171.82,9.64%,$171.98,9.74%,PLTR
NASDAQ:PNFP,28 Jul 2025,$101.11,3,$121.91,7,,$97.22,4.01%,,,,$101.94,4.85%,-$327.41,-436.77%,-$308.65,-417.47%,PNFP
NYSE:PNR,19 Aug 2025,$94.73,2,,,2,$107.53,-11.91%,-11.91%,$94.73,$94.73,$164.69,53.16%,$253.78,136.01%,$255.61,137.71%,PNR
NASDAQ:POOL,23 Aug 2025,$310.70,3,,,3,$310.71,-0.00%,-0.00%,$310.70,$310.70,$336.22,8.21%,$438.29,41.06%,$449.85,44.78%,POOL
NYSE:POST,9 Apr 2025,$127.53,3,$128.44,6,,$113.15,12.71%,,,,$117.54,3.88%,$34.61,-69.41%,$129.56,14.50%,POST
NASDAQ:PPC,19 Aug 2025,$43.27,2,,,2,$44.45,-2.67%,-2.67%,$43.27,$43.27,$48.33,8.73%,$113.68,155.75%,$147.25,231.26%,PPC
NYSE:PR,20 Aug 2025,$16.69,5,$17.87,7,4.25,$14.29,16.80%,16.80%,$16.69,$17.87,$14.90,4.27%,$22.23,55.58%,$48.71,240.85%,PR
NYSE:PRIM,23 Aug 2024,$53.96,3,,,,$118.55,-54.49%,,,,$121.68,2.64%,$130.43,10.02%,$160.58,35.45%,PRIM
NASDAQ:PROK,10 Jul 2025,,,$4.50,7,,$2.36,90.68%,,,,$2.58,9.32%,$0.31,-86.79%,$0.41,-82.75%,PROK
NASDAQ:PSNY,29 Nov 2024,$1.30,3,,,,$1.37,-5.11%,,,,$1.47,7.30%,$0.00,-100.00%,$0.00,-100.00%,PSNY
NYSE:PSTG,19 Aug 2025,$64.73,3,,,3,$77.61,-16.60%,-16.60%,$64.73,$64.73,$63.34,-18.39%,$0.00,-100.00%,$0.00,-100.00%,PSTG
NYSE:PSX,20 Aug 2025,$126.82,3,,,3,$133.58,-5.06%,-5.06%,$126.82,$126.82,$137.60,3.01%,$67.59,-49.40%,$144.02,7.82%,PSX
NASDAQ:PTEN,21 Jul 2025,$10.35,3,$8.03,2,,$5.81,38.21%,,,,$5.99,3.10%,$21.51,270.24%,$49.12,745.36%,PTEN
NYSE:PWR,23 Aug 2025,$272.00,1,,,1,$377.96,-28.03%,-28.03%,$272.00,$272.00,$578.40,53.03%,$388.15,2.70%,$486.08,28.61%,PWR
NYSE:QGEN,19 Aug 2025,$51.25,3,,,3,$46.50,10.22%,10.22%,$51.25,$51.25,$51.83,11.46%,$62.57,34.55%,$71.89,54.59%,QGEN
NYSE:QSR,25 Aug 2025,$69.72,5,$77.00,9,4.75,$63.33,10.10%,10.10%,$69.72,$77.00,$67.09,5.94%,$59.09,-6.70%,$69.36,9.53%,QSR
NYSE:QUAD,26 Aug 2025,$8.57,4,$9.30,9,4.25,$6.66,28.75%,28.75%,$8.57,$9.30,$9.79,47.00%,$36.97,455.14%,$78.69,1081.59%,QUAD
NYSE:QXO,19 Aug 2025,$30.22,3,$31.06,10,4,$20.13,50.11%,50.11%,$30.22,$31.06,$22.06,9.59%,$14.94,-25.79%,$15.09,-25.04%,QXO
NYSE:RBC,23 Aug 2025,$337.00,1,,,1,$389.96,-13.58%,-13.58%,$337.00,$337.00,$413.22,5.96%,$570.65,46.34%,$637.20,63.40%,RBC
NYSE:RBRK,20 Aug 2025,$54.72,2,,,2,$89.40,-38.79%,-38.79%,$54.72,$54.72,$92.56,3.53%,$0.00,-100.00%,$0.00,-100.00%,RBRK
NYSE:RDN,8 Jul 2024,$34.84,4,,,,$34.88,-0.13%,,,,$35.98,3.15%,$18.77,-46.19%,$20.82,-40.31%,RDN
NYSE:RDW,21 Jul 2025,$13.29,2,,,,$8.91,49.12%,,,,$9.57,7.41%,$7.16,-19.66%,$8.55,-4.05%,RDW
NYSEAMERICAN:REI,20 Aug 2025,,,$2.99,3,1.5,$1.09,174.31%,174.31%,$2.99,$2.99,$1.20,10.09%,$0.45,-58.99%,$5.88,439.28%,REI
NYSE:RELX,19 Aug 2025,$47.40,3,,,3,$46.67,1.56%,1.56%,$47.40,$47.40,$52.07,11.57%,$0.00,-100.00%,$0.00,-100.00%,RELX
NYSE:REVG,24 Oct 2024,$28.28,3,,,,$53.21,-46.85%,,,,$55.53,4.36%,$0.00,-100.00%,$0.00,-100.00%,REVG
NASDAQ:REYN,7 Feb 2024,$28.86,3,,,,$23.21,24.33%,,,,$23.55,1.46%,$27.13,16.90%,$36.87,58.87%,REYN
NYSE:REZI,17 Aug 2025,$32.83,3,$32.00,9,3.75,$34.05,-6.02%,-6.02%,$32.00,$32.83,$52.28,53.54%,$57.71,69.48%,$74.19,117.89%,REZI
NYSE:RF,12 Aug 2025,$25.32,3,$28.09,8,3.5,$27.39,-7.55%,-7.55%,$25.32,$28.09,$28.79,5.11%,-$92.05,-436.06%,-$90.83,-431.63%,RF
NASDAQ:RGLD,16 Aug 2025,$142.50,1,,,1,$179.58,-20.65%,-20.65%,$142.50,$142.50,$186.21,3.69%,$215.89,20.22%,$250.33,39.39%,RGLD
NASDAQ:RGTI,28 Jul 2025,$11.56,2,,,,$16.23,-28.76%,,,,$16.60,2.28%,$14.78,-8.93%,$14.84,-8.56%,RGTI
NYSE:RH,31 Jul 2024,$352.46,3,,,,$225.67,56.18%,,,,$238.84,5.84%,$0.00,-100.00%,$0.00,-100.00%,RH
NYSE:RIO,18 Aug 2025,$75.60,5,$64.00,8,4.5,$62.72,2.04%,2.04%,$64.00,$75.60,$65.18,3.92%,$0.00,-100.00%,$0.00,-100.00%,RIO
NYSE:RITM,12 Aug 2025,$14.18,4,$14.06,8,4,$12.38,13.57%,13.57%,$14.06,$14.18,$12.92,4.36%,-$6.43,-151.93%,-$6.66,-153.80%,RITM
NASDAQ:RIVN,27 Dec 2024,$16.68,3,$14.63,7,,$13.57,7.81%,,,,$13.88,2.28%,$21.13,55.68%,$28.55,110.43%,RIVN
NYSE:RKT,5 Mar 2025,$14.85,3,$13.29,3,,$17.77,-25.21%,,,,$19.58,10.19%,$124.15,598.66%,$117.45,560.95%,RKT
NYSE:RM,23 Aug 2025,$53.02,4,$35.00,7,3.75,$43.84,-20.16%,-20.16%,$35.00,$53.02,$44.41,1.30%,$373.06,750.96%,$400.25,812.97%,RM
NASDAQ:ROAD,19 Jun 2025,$83.82,1,,,,$119.90,-30.09%,,,,$127.53,6.36%,$143.87,19.99%,$198.11,65.23%,ROAD
NASDAQ:ROP,2 May 2025,$525.02,3,$640.91,8,,$526.31,-0.24%,,,,$545.54,3.65%,$665.34,26.42%,$810.01,53.90%,ROP
NYSE:RS,24 Aug 2025,$278.17,3,$327.75,9,3.75,$295.66,-5.92%,-5.92%,$278.17,$327.75,$303.65,2.70%,$379.79,28.46%,$432.50,46.28%,RS
NYSE:RTX,18 Aug 2025,$145.60,2,$168.14,8,3,$158.60,-8.20%,-8.20%,$145.60,$168.14,$165.60,4.41%,$172.89,9.01%,$148.89,-6.12%,RTX
NYSE:RYI,24 Aug 2025,$26.20,3,$24.00,4,2.5,$22.80,5.26%,5.26%,$24.00,$26.20,$23.49,3.03%,$5.69,-75.03%,$37.39,63.97%,RYI
NYSE:SBS,17 Feb 2025,$17.73,3,$23.20,10,,$22.65,-21.73%,,,,$21.74,-4.02%,$40.26,77.75%,$57.69,154.72%,SBS
NASDAQ:SCNX,6 Jun 2025,$1.16,3,,,,$0.98,18.16%,,,,$1.09,11.22%,$4.66,375.71%,$4.78,387.36%,SCNX
NYSE:SCS,28 Oct 2024,$12.86,3,,,,$16.74,-23.18%,,,,$17.08,2.03%,$59.40,254.84%,$64.05,282.63%,SCS
NASDAQ:SCSC,23 Aug 2025,$61.68,4,$45.00,3,2.75,$43.65,3.09%,3.09%,$45.00,$61.68,$67.39,54.39%,$33.19,-23.97%,$46.41,6.33%,SCSC
NYSE:SE,19 Aug 2025,$134.13,1,,,1,$186.54,-28.09%,-28.09%,$134.13,$134.13,$194.63,4.34%,$297.57,59.52%,$298.81,60.18%,SE
NASDAQ:SFNC,23 Aug 2025,$22.67,3,$22.20,6,3,$20.78,6.83%,6.83%,$22.20,$22.67,$21.72,4.52%,-$115.96,-658.02%,-$112.99,-643.73%,SFNC
NASDAQ:SGML,12 Aug 2025,$7.24,3,,,3,$6.71,7.91%,7.91%,$7.24,$7.24,$7.13,6.26%,$17.08,154.59%,$18.25,171.91%,SGML
NASDAQ:SHOT,18 Aug 2025,$1.33,3,$0.50,5,2.75,$0.43,16.28%,16.28%,$0.50,$1.33,$0.47,9.30%,$0.05,-87.49%,$0.06,-85.63%,SHOT
NYSE:SHW,15 May 2024,$256.70,1,,,,$365.83,-29.83%,,,,$382.83,4.65%,$532.42,45.54%,$578.40,58.11%,SHW
NYSE:SIG,12 Jul 2024,$105.67,3,,,,$88.05,20.01%,,,,$90.39,2.66%,$0.00,-100.00%,$0.00,-100.00%,SIG
NASDAQ:SIRI,5 May 2025,$31.75,3,$22.14,6,,$23.64,-6.35%,,,,$24.47,3.51%,$37.17,57.23%,$58.56,147.71%,SIRI
NYSE:SJM,18 Aug 2025,$126.48,5,$113.93,4,3.5,$110.51,3.09%,3.09%,$113.93,$126.48,$112.33,1.65%,$0.00,-100.00%,$0.00,-100.00%,SJM
NYSE:SKY,15 Nov 2023,$69.13,3,,,,$75.46,-8.38%,,,,$76.60,1.51%,$122.61,62.48%,$130.63,73.11%,SKY
NYSE:SLB,8 Aug 2025,$43.31,3,$47.75,8,3.5,$36.84,17.56%,17.56%,$43.31,$47.75,$37.92,2.93%,$68.99,87.27%,$124.54,238.06%,SLB
NYSE:SLGN,29 Aug 2025,$46.96,3,$59.57,7,3.25,$46.92,0.08%,0.08%,$46.96,$59.57,$69.80,48.76%,$144.26,207.45%,$146.12,211.43%,SLGN
