Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,🙈 Symbol,"🙈 Google
Symbol",🙈 Score,Analyst Target Price,Tip Ranks Difference
NYSE:KLC,14 Jan 2026,$8.03,3,$5.70,3,,$3.06,86.27%,,,,$2.83,-7.52%,-$0.72,-123.42%,-$14.92,-587.71%,KLC,NYSE:KLC,-0.362,$3.19,78.68%
NASDAQ:KLIC,23 Aug 2025,$42.70,3,,,,$79.84,-46.52%,,,,$82.57,3.42%,$105.58,32.24%,$107.95,35.21%,KLIC,NASDAQ:KLIC,0.156,$66.67,
NYSE:KMT,26 Aug 2025,$29.15,5,$22.25,5,,$38.09,-41.59%,,,,$38.59,1.31%,$46.72,22.65%,$62.88,65.09%,KMT,NYSE:KMT,-0.533,$37.57,-40.78%
NYSE:KN,2 Feb 2026,$24.86,3,,,,$28.76,-13.56%,,,,$27.94,-2.85%,$45.22,57.24%,$51.08,77.62%,KN,NYSE:KN,-0.412,$28.50,
NYSE:KOF,7 Apr 2026,$98.30,3,$112.00,6,2.75,$103.21,-4.76%,-4.76%,$98.30,$113.39,$105.07,1.80%,-$191.05,-285.11%,-$116.29,-212.67%,KOF,NYSE:KOF,-0.096,$113.39,-1.23%
NASDAQ:KOPN,16 Feb 2026,$2.24,3,,6,,$2.92,-23.15%,,,,,-100.00%,-$2.00,-168.49%,-$2.00,-168.49%,KOPN,NASDAQ:KOPN,-2.000,,
NYSE:KR,2 Jan 2026,$62.39,3,,,,$66.63,-6.36%,,,,$71.76,7.70%,$101.82,52.81%,$153.36,130.17%,KR,NYSE:KR,0.286,$74.91,
NASDAQ:KRNT,6 Nov 2025,$18.46,3,$23.50,4,,$16.12,14.52%,,,,$15.98,-0.87%,$16.80,4.24%,$19.62,21.71%,KRNT,NASDAQ:KRNT,-0.184,$21.70,8.29%
NASDAQ:KRT,16 Sep 2025,$27.50,4,$31.50,2,,$28.59,-3.80%,,,,$29.51,3.22%,$73.19,156.01%,$121.82,326.08%,KRT,NASDAQ:KRT,-0.166,$29.50,6.78%
NASDAQ:KSPI,11 Feb 2026,$112.77,3,$92.50,6,,$82.12,12.64%,,,,$73.89,-10.02%,$133.65,62.75%,$134.84,64.20%,KSPI,NASDAQ:KSPI,-0.515,$101.95,-9.27%
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$14.30,232.47%,,,,$13.31,-6.92%,$190.13,1229.59%,$273.92,1815.53%,KSS,NYSE:KSS,-0.229,$17.46,
NYSEAMERICAN:KULR,4 Feb 2026,,,$3.36,1,,$2.64,27.27%,,,,$2.10,-20.45%,$0.00,-100.00%,$0.00,-100.00%,KULR,NYSEAMERICAN:KULR,-0.596,$8.00,-58.00%
NYSE:KVUE,14 Aug 2025,$22.53,4,$23.83,8,,$17.30,30.23%,,,,$17.50,1.16%,$23.72,37.09%,$26.70,54.33%,KVUE,NYSE:KVUE,-0.111,$19.75,20.66%
NYSE:KVYO,22 Jan 2026,$29.82,3,$42.31,7,,$18.37,62.34%,,,,$16.24,-11.59%,$41.79,127.51%,$43.23,135.31%,KVYO,NYSE:KVYO,-0.353,$33.24,27.29%
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$129.90,89.60%,,,,$128.86,-0.80%,$140.53,8.18%,$195.53,50.52%,KWR,NYSE:KWR,-0.019,$176.00,
NASDAQ:LAB,11 Dec 2025,$2.34,3,$1.35,8,,$0.98,37.76%,,,,$0.88,-10.20%,$0.21,-78.35%,$0.32,-67.79%,LAB,NASDAQ:LAB,-0.002,$1.55,-12.90%
NYSE:LAC,2 Sep 2025,$4.84,5,$4.00,4,,$4.56,-12.28%,,,,$4.02,-11.84%,-$0.09,-101.91%,-$0.08,-101.73%,LAC,NYSE:LAC,-0.581,$6.19,-35.38%
NYSE:LAD,6 Feb 2026,$430.33,5,$385.50,5,,$274.48,40.45%,,,,$263.48,-4.01%,-$438.18,-259.64%,-$259.73,-194.63%,LAD,NYSE:LAD,-0.638,$370.73,3.98%
NASDAQ:LAKE,31 Dec 2025,$12.09,4,$18.50,6,,$9.37,29.03%,,,,,-100.00%,-$2.00,-121.34%,-$2.00,-121.34%,LAKE,NASDAQ:LAKE,-2.000,,
NASDAQ:LAMR,16 Sep 2025,$136.02,4,$129.00,9,,$134.37,-4.00%,,,,$133.09,-0.95%,$255.87,90.42%,$324.71,141.65%,LAMR,NASDAQ:LAMR,-0.371,$139.80,-7.73%
NASDAQ:LASR,27 Jan 2026,$28.42,2,,,,$66.42,-57.21%,,,,$58.33,-12.18%,$74.21,11.73%,$76.93,15.83%,LASR,NASDAQ:LASR,-0.193,$73.50,
NASDAQ:LAUR,15 Oct 2025,$28.37,2,,,,$33.01,-14.06%,,,,$34.18,3.54%,$41.62,26.08%,$56.61,71.50%,LAUR,NASDAQ:LAUR,0.268,$40.08,
NYSE:LB,26 Aug 2025,$40.37,2,,,,$67.61,-40.30%,,,,$69.95,3.46%,$88.00,30.16%,$94.59,39.90%,LB,NYSE:LB,0.051,$80.43,
NYSE:LC,16 Mar 2026,$17.29,4,$24.00,6,,$16.56,4.41%,,,,$15.31,-7.55%,-$95.52,-676.81%,-$91.08,-649.99%,LC,NYSE:LC,0.143,$23.10,3.90%
NASDAQ:LCID,15 Dec 2025,$16.47,3,$17.00,3,,$8.21,100.56%,,,,$8.60,4.75%,-$38.12,-564.27%,-$35.84,-536.54%,LCID,NASDAQ:LCID,-0.328,$14.23,19.47%
NYSE:LDOS,17 Feb 2026,$176.70,3,$202.40,10,,$159.04,11.10%,,,,$159.33,0.18%,$336.20,111.39%,$378.32,137.88%,LDOS,NYSE:LDOS,0.036,$206.93,-2.19%
NASDAQ:LECO,31 May 2024,$190.67,3,,,,$255.35,-25.33%,,,,$257.44,0.82%,$287.65,12.65%,$312.96,22.56%,LECO,NASDAQ:LECO,-0.231,$290.44,
NYSE:LEN,21 Feb 2026,$150.73,5,$98.80,4,,$88.44,11.71%,,,,$87.73,-0.80%,$212.34,140.10%,$218.03,146.53%,LEN,NYSE:LEN,-0.024,$95.93,2.99%
NYSE:LEN.B,19 Feb 2026,$140.83,5,,,,$86.07,63.62%,,,,$85.78,-0.34%,$941.75,994.17%,$981.19,1040.00%,LEN.B,NYSE:LEN.B,-0.130,,
NASDAQ:LENZ,15 May 2025,$26.93,3,$47.14,9,,$9.58,181.14%,,,,$8.98,-6.26%,$4.12,-56.98%,$4.05,-57.73%,LENZ,NASDAQ:LENZ,-0.481,$41.14,14.58%
NYSEAMERICAN:LEU,23 Dec 2025,$221.63,3,$289.10,9,,$197.79,12.05%,,,,,-100.00%,-$2.00,-101.01%,-$2.00,-101.01%,LEU,NYSE:LEU,-2.000,,
NASDAQ:LFUS,30 Jan 2026,$287.28,3,$366.67,8,,$385.95,-25.57%,,,,$378.92,-1.82%,$584.76,51.51%,$753.49,95.23%,LFUS,NASDAQ:LFUS,-0.468,$367.00,-0.09%
NASDAQ:LFVN,16 Sep 2025,$9.29,3,,,,$4.35,113.56%,,,,,-100.00%,-$2.00,-145.98%,-$2.00,-145.98%,LFVN,NASDAQ:LFVN,-2.000,,
NASDAQ:LFWD,4 Dec 2025,$1.24,3,$4.50,,,$6.64,-81.29%,,,,,-100.00%,-$2.00,-130.12%,-$2.00,-130.12%,LFWD,NASDAQ:LFWD,-2.000,,
NASDAQ:LGHL,1 Sep 2025,$2.89,3,,,,$0.89,224.94%,,,,,-100.00%,-$2.00,-324.72%,-$2.00,-324.72%,LGHL,NASDAQ:LGHL,-2.000,,
NASDAQ:LGIH,10 Apr 2026,$71.78,3,$38.00,3,3.25,$39.29,-3.28%,-3.28%,$38.00,$71.78,$42.56,8.32%,$63.76,62.28%,$65.77,67.40%,LGIH,NASDAQ:LGIH,0.412,$65.50,-41.98%
NYSE:LH,19 May 2025,$246.54,3,$276.82,5,,$266.73,-7.57%,,,,$278.71,4.49%,$360.54,35.17%,$443.89,66.42%,LH,NYSE:LH,0.051,$309.47,-10.55%
NASDAQ:LI,15 Dec 2025,$17.08,1,,1,,$18.16,-5.95%,,,,$18.96,4.41%,$91.20,402.22%,$95.57,426.29%,LI,NASDAQ:LI,-0.596,$21.48,
NASDAQ:LIF,22 Jan 2026,$44.97,2,$89.23,1,,$42.59,5.58%,,,,$37.96,-10.87%,$59.21,39.02%,$61.48,44.36%,LIF,NASDAQ:LIF,-0.366,$69.31,28.74%
NYSE:LII,26 Aug 2025,$486.80,1,,,,$484.29,0.52%,,,,$519.59,7.29%,"$1,120.10",131.29%,"$1,184.55",144.60%,LII,NYSE:LII,0.239,$546.81,
NASDAQ:LIN,8 Jul 2024,$400.00,0,,,,$497.94,-19.67%,,,,$514.84,3.39%,$645.60,29.65%,$790.18,58.69%,LIN,NASDAQ:LIN,0.060,$516.41,
NASDAQ:LITE,2 Feb 2026,$174.97,1,,,,$824.01,-78.77%,,,,$875.34,6.23%,$891.42,8.18%,$954.72,15.86%,LITE,NASDAQ:LITE,-0.023,$747.91,
NASDAQ:LIVN,11 Dec 2025,$69.34,3,$65.83,9,,$65.14,1.06%,,,,$61.90,-4.97%,$109.21,67.65%,$127.99,96.49%,LIVN,NASDAQ:LIVN,-0.443,$79.64,-17.34%
NASDAQ:LKFN,19 Nov 2025,$61.67,3,,,,$59.94,2.89%,,,,$61.04,1.84%,-$129.35,-315.80%,-$127.37,-312.50%,LKFN,NASDAQ:LKFN,-0.056,$64.00,
NASDAQ:LKQ,15 May 2025,$47.72,5,$53.00,8,,$30.34,57.28%,,,,$30.11,-0.76%,$39.27,29.44%,$54.03,78.08%,LKQ,NASDAQ:LKQ,-0.247,$40.81,29.87%
NYSE:LMT,23 Dec 2025,$488.93,3,$524.93,7,,$611.10,-19.99%,,,,$636.30,4.12%,$829.98,35.82%,$907.87,48.56%,LMT,NYSE:LMT,0.275,$667.85,-21.40%
NYSE:LOB,18 Nov 2025,$45.74,3,$42.50,4,,$36.54,16.31%,,,,$35.82,-1.97%,-$181.32,-596.22%,-$173.86,-575.82%,LOB,NYSE:LOB,-0.170,$44.75,-5.03%
NYSE:LOMA,16 Dec 2025,$12.58,3,,7,,$11.40,10.35%,,,,$11.29,-0.96%,$20.18,77.02%,$28.34,148.59%,LOMA,NYSE:LOMA,-0.656,$15.00,
NASDAQ:LOVE,30 Aug 2023,$33.25,3,,,,$16.65,99.68%,,,,$16.36,-1.74%,$167.84,908.08%,$178.07,969.51%,LOVE,NASDAQ:LOVE,0.370,$24.17,
NASDAQ:LPRO,23 Aug 2025,$2.92,3,$2.58,2,,$1.68,53.57%,,,,$1.41,-16.07%,$4.01,138.46%,$4.28,154.95%,LPRO,NASDAQ:LPRO,-0.494,$2.38,8.40%
NASDAQ:LPTH,29 Jan 2026,$6.12,3,$12.67,8,,$14.02,-56.34%,,,,$12.51,-10.77%,$14.70,4.82%,"$2,609.66",18513.86%,LPTH,NASDAQ:LPTH,-0.407,$15.10,-16.09%
NYSE:LPX,9 May 2025,$89.40,3,,,,$73.81,21.12%,,,,$78.56,6.44%,$109.30,48.09%,$90.07,22.02%,LPX,NYSE:LPX,0.206,$99.58,
NASDAQ:LQDT,23 Dec 2025,$37.03,4,$41.00,3,,$33.66,10.02%,,,,$33.32,-1.01%,$59.15,75.73%,$62.85,86.72%,LQDT,NASDAQ:LQDT,0.304,$43.00,-4.65%
NASDAQ:LRCX,17 Jul 2024,$725.21,1,,,,$265.16,173.50%,,,,$275.14,3.76%,$332.52,25.41%,$338.32,27.59%,LRCX,NASDAQ:LRCX,0.344,$278.32,
NASDAQ:LSCC,19 Jan 2026,$69.35,1,$83.73,10,,$108.40,-36.02%,,,,$105.88,-2.32%,$121.41,12.00%,$124.48,14.83%,LSCC,NASDAQ:LSCC,-0.308,$114.71,-27.01%
NYSE:LSPD,11 Sep 2025,$13.68,3,$15.02,6,,$9.46,44.62%,,,,$8.42,-10.99%,$14.78,56.24%,$42.23,346.39%,LSPD,NYSE:LSPD,-0.502,$12.88,16.61%
NASDAQ:LTBR,25 Aug 2025,$13.94,3,,,,$12.14,14.81%,,,,$10.80,-11.04%,$16.25,33.88%,$16.25,33.88%,LTBR,NASDAQ:LTBR,-0.324,$10.50,
NYSE:LTH,15 Aug 2025,$22.60,2,,,,$27.76,-18.58%,,,,$28.44,2.45%,$9.96,-64.14%,$8.27,-70.20%,LTH,NYSE:LTH,0.034,$40.00,
NASDAQ:LTRX,5 Feb 2026,$7.76,3,$7.88,9,,$6.00,29.40%,,,,$5.78,-3.67%,$9.05,50.77%,$11.00,83.29%,LTRX,NASDAQ:LTRX,0.263,$9.12,-13.60%
NYSE:LU,1 Sep 2025,$3.43,3,,4,,$1.94,76.60%,,,,$1.86,-4.12%,$0.00,-100.00%,$0.00,-100.00%,LU,NYSE:LU,-0.705,$3.02,
NASDAQ:LUNG,4 Dec 2025,$3.40,3,$4.10,1,,$1.50,126.67%,,,,,-100.00%,-$2.00,-233.33%,-$2.00,-233.33%,LUNG,NASDAQ:LUNG,-2.000,,
NYSE:LUXE,26 Mar 2026,$9.82,3,,,2.75,$8.90,10.28%,10.28%,$9.82,$10.65,$8.43,-5.28%,$0.00,-100.00%,$0.00,-100.00%,LUXE,NYSE:LUXE,-0.418,$10.65,
NASDAQ:LWAY,27 Aug 2025,$25.66,2,,,,$24.58,4.39%,,,,$23.75,-3.38%,$36.58,48.80%,$40.39,64.31%,LWAY,NASDAQ:LWAY,-0.089,$35.00,
NASDAQ:LX,9 Sep 2025,$5.80,3,,7,,$2.33,148.93%,,,,$2.17,-6.87%,$0.00,-100.00%,$0.00,-100.00%,LX,NASDAQ:LX,-0.537,$4.12,
NYSE:LXFR,11 Nov 2025,$12.33,3,,5,,$13.05,-5.55%,,,,$13.57,3.98%,$38.34,193.78%,$39.73,204.44%,LXFR,NYSE:LXFR,0.359,$17.00,
NYSE:LXU,22 Jan 2026,$9.49,3,$10.38,3,,$14.15,-32.94%,,,,$14.32,1.20%,$16.24,14.74%,$20.81,47.07%,LXU,NYSE:LXU,0.177,$15.10,-31.26%
NYSE:LYG,10 Mar 2026,$4.90,3,,5,,$5.61,-12.66%,,,,$5.62,0.18%,-$32.25,-674.89%,-$32.25,-674.89%,LYG,NYSE:LYG,0.024,$5.92,
NASDAQ:LYTS,5 Feb 2026,$23.01,3,$29.33,7,,$19.31,19.15%,,,,$18.69,-3.21%,$56.41,192.13%,$62.50,223.67%,LYTS,NASDAQ:LYTS,-0.287,$30.50,-3.84%
NYSE:LZM,28 Oct 2025,$7.28,3,$8.00,6,,$3.89,87.15%,,,,$3.78,-2.83%,$0.00,-100.00%,$0.00,-100.00%,LZM,NYSE:LZM,-0.546,$8.93,-10.41%
NYSE:M,17 Nov 2023,$28.11,3,,,,$19.15,46.81%,,,,$18.81,-1.78%,$118.58,519.21%,$127.62,566.42%,M,NYSE:M,-0.453,$19.40,
NYSE:MAA,18 Sep 2025,$156.08,4,$158.89,4,,$124.19,25.68%,,,,$127.20,2.42%,$130.68,5.22%,$185.20,49.13%,MAA,NYSE:MAA,-0.051,$143.48,10.74%
NASDAQ:MAPS,9 Feb 2026,$1.32,3,,2,,$0.39,238.46%,,,,$0.36,-7.69%,$3.03,676.19%,$2.44,525.60%,MAPS,NASDAQ:MAPS,-0.084,$2.61,
NASDAQ:MAR,23 Dec 2025,$276.62,2,$301.75,6,,$363.74,-23.95%,,,,$354.89,-2.43%,$373.49,2.68%,$408.06,12.19%,MAR,NASDAQ:MAR,-0.224,$356.16,-15.28%
NYSE:MAS,9 Apr 2026,$74.88,5,$77.30,2,3.75,$63.17,18.54%,18.54%,$74.88,$80.00,$65.26,3.31%,$108.25,71.36%,$115.92,83.51%,MAS,NYSE:MAS,0.272,$80.00,-3.38%
NASDAQ:MASI,11 Dec 2025,$144.64,3,$188.40,8,,$178.39,-18.92%,,,,$180.32,1.08%,$211.97,18.83%,$227.20,27.36%,MASI,NASDAQ:MASI,-0.107,$177.00,6.44%
NASDAQ:MASS,16 Dec 2025,$6.35,3,$8.00,6,,$7.37,-13.84%,,,,$6.93,-5.97%,$7.35,-0.32%,$9.35,26.84%,MASS,NASDAQ:MASS,-0.209,$10.00,-20.00%
NASDAQ:MAT,15 Apr 2026,$21.36,5,$16.60,6,4,$14.84,11.86%,11.86%,$16.60,$21.36,$15.23,2.63%,$84.82,471.54%,$86.20,480.84%,MAT,NASDAQ:MAT,0.280,$19.29,-13.95%
NASDAQ:MATW,12 Jun 2025,$31.87,5,,6,,$26.69,19.39%,,,,$26.75,0.22%,$34.35,28.69%,$60.34,126.09%,MATW,NASDAQ:MATW,-0.357,$38.00,
NYSE:MATX,30 Mar 2026,$217.46,5,$190.00,6,4,$170.50,11.44%,11.44%,$190.00,$217.46,$176.08,3.27%,$222.54,30.52%,$323.92,89.98%,MATX,NYSE:MATX,0.151,$215.00,-11.63%
NYSE:MAX,23 Aug 2025,$13.82,3,$15.83,3,,$9.70,42.44%,,,,$8.98,-7.42%,$16.54,70.47%,$17.05,75.74%,MAX,NYSE:MAX,-0.258,$13.64,16.06%
NYSE:MBC,24 Dec 2024,$17.00,4,$23.00,4,,$8.57,98.32%,,,,$8.86,3.38%,$13.32,55.40%,$20.34,137.37%,MBC,NYSE:MBC,0.050,$11.59,98.45%
NYSE:MBI,3 Jan 2025,$6.33,3,$6.75,2,,$5.97,6.05%,,,,$5.78,-3.18%,-$63.55,-1164.52%,-$63.55,-1164.52%,MBI,NYSE:MBI,-0.558,$7.25,-6.90%
NASDAQ:MBIN,16 Mar 2026,$47.75,3,$48.50,4,,$46.86,1.90%,,,,$48.40,3.29%,-$210.43,-549.05%,-$209.76,-547.64%,MBIN,NASDAQ:MBIN,0.143,$48.67,-0.35%
NASDAQ:MBWM,24 Mar 2026,$55.58,3,$56.00,6,3,$53.03,4.81%,4.81%,$55.58,$56.83,$55.19,4.07%,-$245.63,-563.20%,-$239.38,-551.40%,MBWM,NASDAQ:MBWM,0.250,$56.83,-1.46%
NYSE:MC,24 Oct 2025,$64.64,3,,,,$66.53,-2.84%,,,,$62.39,-6.22%,$336.93,406.44%,$340.08,411.17%,MC,NYSE:MC,-0.141,$71.70,
NYSE:MCB,18 Nov 2025,$66.26,3,$88.00,4,,$89.21,-25.73%,,,,$89.05,-0.18%,-$329.93,-469.83%,-$341.85,-483.20%,MCB,NYSE:MCB,-0.217,$103.50,-14.98%
NASDAQ:MCBS,24 Oct 2025,$30.06,3,$31.00,4,,$31.17,-3.56%,,,,$31.97,2.57%,-$62.64,-300.97%,-$95.65,-406.85%,MCBS,NASDAQ:MCBS,0.037,$33.00,-6.06%
NYSE:MCD,18 Sep 2025,$295.53,3,$322.80,8,,$306.26,-3.50%,,,,$301.86,-1.44%,$384.85,25.66%,$441.23,44.07%,MCD,NYSE:MCD,-0.637,$344.85,-6.39%
NASDAQ:MCHP,27 Jan 2026,$69.09,2,$81.39,8,,$74.49,-7.25%,,,,$71.78,-3.64%,$90.75,21.83%,$108.29,45.37%,MCHP,NASDAQ:MCHP,-0.046,$86.67,-6.09%
NYSE:MCK,23 Aug 2024,$496.23,2,,,,$863.42,-42.53%,,,,$890.50,3.14%,$854.07,-1.08%,$897.63,3.96%,MCK,NYSE:MCK,0.159,$991.67,
NYSE:MCO,16 Sep 2025,$491.12,3,,,,$446.81,9.92%,,,,$425.24,-4.83%,$671.57,50.30%,$719.69,61.07%,MCO,NYSE:MCO,-0.408,$544.95,
NYSE:MD,2 May 2025,$17.20,4,$18.10,6,,$22.19,-22.48%,,,,$21.87,-1.44%,$93.50,321.34%,$98.53,344.02%,MD,NYSE:MD,0.016,$21.33,-15.14%
NYSE:MDT,14 Jan 2026,$99.63,3,$111.63,6,,$87.10,14.39%,,,,$87.96,0.99%,$161.16,85.03%,$201.68,131.55%,MDT,NYSE:MDT,-0.156,$109.64,1.82%
NASDAQ:MDWD,1 Sep 2025,$18.47,3,$30.00,4,,$17.25,7.08%,,,,$17.73,2.78%,$11.84,-31.36%,$12.15,-29.59%,MDWD,NASDAQ:MDWD,-0.414,$31.33,-4.25%
NYSE:MED,23 Dec 2025,$14.30,3,,4,,$10.85,31.84%,,,,$10.06,-7.28%,$104.09,859.35%,$119.97,1005.73%,MED,NYSE:MED,-0.108,$12.00,
NYSE:MEI,19 Mar 2025,$11.38,3,$11.50,4,,$7.10,60.34%,,,,$6.67,-6.06%,$5.70,-19.79%,$27.69,290.02%,MEI,NYSE:MEI,-0.518,$8.25,39.39%
NASDAQ:MELI,29 Aug 2025,"$2,075.00",2,,,,"$1,872.12",10.84%,,,,"$1,775.24",-5.17%,"$7,174.68",283.24%,"$7,488.10",299.98%,MELI,NASDAQ:MELI,-0.150,"$2,505.65",
NASDAQ:MERC,9 Apr 2025,$9.51,3,$7.00,5,,$1.09,542.20%,,,,,-100.00%,-$2.00,-283.49%,-$2.00,-283.49%,MERC,NASDAQ:MERC,-2.000,,
NASDAQ:MESO,11 Dec 2025,$18.44,3,,,,$15.75,17.08%,,,,,-100.00%,-$2.00,-112.70%,-$2.00,-112.70%,MESO,NASDAQ:MESO,-2.000,,
NASDAQ:META,19 Jul 2024,$436.35,2,,,,$671.58,-35.03%,,,,$631.81,-5.92%,"$1,043.13",55.32%,"$1,209.67",80.12%,META,NASDAQ:META,-0.100,$860.25,
NASDAQ:METC,16 Jun 2025,$18.15,3,$13.00,2,,$14.10,-7.80%,,,,$13.58,-3.69%,$23.23,64.78%,$36.50,158.89%,METC,NASDAQ:METC,-0.311,$31.12,-58.23%
NYSE:MFG,19 Nov 2025,$6.09,2,,,,$8.80,-30.80%,,,,$8.65,-1.70%,-$96.12,-1192.26%,-$93.27,-1159.90%,MFG,NYSE:MFG,-0.142,$8.45,
NASDAQ:MGEE,29 Jan 2025,$79.73,3,$76.50,7,,$77.76,-1.62%,,,,$80.56,3.60%,$63.69,-18.09%,$100.98,29.86%,MGEE,NASDAQ:MGEE,-0.362,$81.00,-5.56%
NASDAQ:MGNX,23 Dec 2025,$2.57,3,$3.00,2,,$3.52,-26.86%,,,,$3.58,1.70%,$18.45,424.02%,$19.51,454.37%,MGNX,NASDAQ:MGNX,-0.070,$3.60,-16.67%
NASDAQ:MGPI,19 Jun 2025,$49.20,3,$38.50,6,,$19.98,92.69%,,,,$19.61,-1.85%,$49.58,148.13%,$64.96,225.15%,MGPI,NASDAQ:MGPI,0.033,$28.80,33.68%
NYSE:MGY,27 Jan 2026,$27.84,4,$26.85,6,,$28.19,-4.75%,,,,$29.47,4.54%,$41.92,48.70%,$65.87,133.68%,MGY,NYSE:MGY,-0.316,$32.84,-18.24%
NYSE:MHO,18 Mar 2026,$159.41,5,$165.00,4,3.75,$120.47,32.32%,32.32%,$159.41,$165.00,$127.74,6.03%,$225.73,87.37%,$231.75,92.37%,MHO,NYSE:MHO,0.133,$160.00,3.13%
NASDAQ:MIDD,5 Jan 2026,$155.08,4,$163.60,9,,$139.38,11.26%,,,,$144.54,3.70%,$276.30,98.23%,$290.61,108.50%,MIDD,NASDAQ:MIDD,-0.002,$189.00,-13.44%
NYSE:MIR,19 Nov 2025,$18.40,2,$31.83,9,,$19.76,-6.90%,,,,$19.35,-2.07%,$26.56,34.43%,$52.87,167.58%,MIR,NYSE:MIR,-0.069,$28.10,13.27%
NASDAQ:MITK,27 Jan 2026,$157.37,5,$14.67,9,,$15.07,-2.65%,,,,$13.63,-9.56%,$24.05,59.58%,$29.84,97.99%,MITK,NASDAQ:MITK,-0.069,$14.75,-0.54%
NYSE:MKC,23 Dec 2025,$74.06,5,$78.11,5,,$53.34,38.85%,,,,$55.20,3.49%,$32.04,-39.93%,$49.19,-7.79%,MKC,NYSE:MKC,0.289,$62.69,24.60%
NASDAQ:MKSI,30 Jan 2026,$186.47,1,$225.25,10,,$269.00,-30.68%,,,,$268.06,-0.35%,$242.94,-9.69%,$298.19,10.85%,MKSI,NASDAQ:MKSI,-0.237,$292.08,-22.88%
NASDAQ:MKTX,23 Aug 2025,$211.29,4,$232.14,4,,$171.43,23.25%,,,,$172.98,0.90%,$312.42,82.25%,$336.54,96.31%,MKTX,NASDAQ:MKTX,-0.067,$196.00,18.44%
NASDAQ:MLKN,20 Sep 2024,$28.93,3,,,,$16.20,78.59%,,,,$15.95,-1.54%,$4.06,-74.96%,$25.21,55.61%,MLKN,NASDAQ:MLKN,0.465,$32.00,
NYSE:MNR,22 Jan 2026,$25.78,3,$20.00,7,,$12.70,57.48%,,,,$12.46,-1.89%,$0.00,-100.00%,$0.00,-100.00%,MNR,NYSE:MNR,-0.335,$18.57,7.70%
NASDAQ:MNRO,6 Jun 2025,$30.40,3,$17.67,8,,$16.57,6.64%,,,,$16.04,-3.20%,$5.34,-67.76%,$33.28,100.82%,MNRO,NASDAQ:MNRO,-0.557,$25.62,-31.03%
NYSE:MNSO,1 Sep 2025,$24.84,3,$26.94,8,,$16.04,54.84%,,,,$15.72,-2.00%,$0.00,-100.00%,$0.00,-100.00%,MNSO,NYSE:MNSO,-0.593,$23.85,12.96%
NYSE:MO,17 Mar 2026,$65.79,3,$68.00,4,2.75,$64.42,2.13%,,,,$69.27,7.53%,$175.35,172.20%,$177.72,175.88%,MO,NYSE:MO,0.156,$65.50,3.82%
NASDAQ:MOFG,2 Oct 2025,$33.83,3,$34.50,5,,#N/A,#N/A,,,,,#N/A,-$2.00,#N/A,-$2.00,#N/A,MOFG,NASDAQ:MOFG,-2.000,,
NYSE:MOS,23 Dec 2025,$27.76,5,$33.54,7,,$23.73,16.96%,,,,$24.48,3.16%,$21.61,-8.93%,$40.88,72.27%,MOS,NYSE:MOS,-0.473,$31.27,7.26%
NYSE:MOV,26 Mar 2026,$28.60,4,$30.75,7,3.5,$26.89,6.35%,6.35%,$28.60,$30.75,$27.47,2.16%,$139.98,420.58%,$146.13,443.45%,MOV,NYSE:MOV,0.169,$30.75,0.00%
NASDAQ:MPB,19 Mar 2026,$32.84,3,$37.00,7,3,$33.83,-2.93%,-2.93%,$32.84,$37.00,$34.74,2.69%,-$165.46,-589.09%,-$146.23,-532.26%,MPB,NASDAQ:MPB,0.129,$36.50,1.37%
NYSE:MPLX,10 Apr 2025,$49.70,1,,,,$54.77,-9.26%,,,,$56.18,2.57%,$87.98,60.64%,$112.03,104.54%,MPLX,NYSE:MPLX,-0.418,$59.93,
NYSEAMERICAN:MPTI,11 Feb 2026,$62.49,,,6,,$66.00,-5.32%,,,,$65.68,-0.48%,$115.32,74.72%,$120.84,83.10%,MPTI,NYSEAMERICAN:MPTI,-0.609,$75.00,
NASDAQ:MPWR,26 Jan 2026,$897.84,2,,,,"$1,353.00",-33.64%,,,,"$1,346.52",-0.48%,"$1,471.64",8.77%,"$1,491.35",10.23%,MPWR,NASDAQ:MPWR,-0.303,"$1,328.29",
NASDAQ:MRAM,19 Jan 2026,$10.62,3,$10.50,8,,$11.81,-11.09%,,,,$10.17,-13.89%,$15.92,34.78%,$17.08,44.64%,MRAM,NASDAQ:MRAM,-0.146,$12.50,-16.00%
NASDAQ:MRVL,15 Jan 2026,$93.91,4,$119.56,10,,$134.60,-30.23%,,,,$125.00,-7.13%,$138.86,3.17%,$158.50,17.76%,MRVL,NASDAQ:MRVL,-0.121,$122.38,-2.30%
NASDAQ:MRX,10 Sep 2025,$29.58,2,,,,$52.03,-43.15%,,,,$51.84,-0.37%,$39.37,-24.33%,$46.71,-10.23%,MRX,NASDAQ:MRX,0.297,$55.00,
NYSE:MS,27 Aug 2025,$131.18,2,,,,$191.62,-31.54%,,,,$181.54,-5.26%,$0.00,-100.00%,$0.00,-100.00%,MS,NYSE:MS,0.037,$190.33,
