Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:HCC,30 Aug 2024,$71.31,3,,,,$58.39,22.12%,,,,$60.39,3.43%,$109.04,86.74%,$117.25,100.81%,HCC
NASDAQ:HCSG,20 Dec 2023,$15.43,3,,,,$16.01,-3.63%,,,,$16.43,2.62%,$26.34,64.50%,$29.02,81.27%,HCSG
NASDAQ:HCTI,11 Jul 2025,$0.04,3,,,,$2.42,-98.55%,,,,$2.24,-7.44%,$10.29,325.28%,$17.93,640.99%,HCTI
NYSE:HE,10 Apr 2025,$11.61,3,$12.06,4,,$11.93,-2.72%,,,,$12.37,3.69%,-$7.97,-166.80%,$14.53,21.78%,HE
NYSE:HEI,2 May 2025,$235.97,3,$274.82,7,,$319.38,-26.12%,,,,$324.30,1.54%,$529.27,65.72%,$593.99,85.98%,HEI
NYSE:HEI.A,5 May 2025,$186.04,3,,,,$252.45,-26.31%,,,,$256.24,1.50%,$389.35,54.23%,$431.69,71.00%,HEI.A
NASDAQ:HELE,3 Nov 2023,$131.05,4,,,,$24.13,443.09%,,,,$24.03,-0.41%,$0.00,-100.00%,$0.00,-100.00%,HELE
NYSE:HG,9 Sep 2025,$24.44,3,$25.43,7,3.25,$23.67,3.26%,3.26%,$24.44,$25.43,$24.94,5.37%,$110.90,368.52%,$114.44,383.49%,HG
NYSE:HIMS,20 Aug 2025,$35.82,2,,,2,$50.66,-29.29%,-29.29%,$35.82,$35.82,$51.51,1.68%,$53.85,6.30%,$54.80,8.17%,HIMS
NASDAQ:HLMN,25 Jul 2023,$11.24,3,,,,$9.64,16.63%,,,,$9.70,0.62%,$12.54,30.12%,$22.19,130.15%,HLMN
NYSE:HMC,10 Apr 2025,$40.27,3,,4,,$34.05,18.26%,,,,$35.75,4.99%,-$2.81,-108.26%,-$14.17,-141.60%,HMC
NYSE:HNI,8 Jan 2025,$45.54,2,,,,$45.03,1.13%,,,,$47.99,6.57%,$53.52,18.84%,$93.64,107.95%,HNI
NASDAQ:HNRG,16 Dec 2024,$15.00,3,,8,,$17.94,-16.39%,,,,$17.35,-3.29%,$33.80,88.40%,$41.60,131.87%,HNRG
NYSE:HOMB,10 Apr 2025,$28.32,3,$32.80,6,,$29.29,-3.30%,,,,$30.56,4.34%,-$32.38,-210.56%,-$29.69,-201.36%,HOMB
NASDAQ:HON,2 May 2025,$201.34,3,$227.54,6,,$212.58,-5.29%,,,,$214.25,0.79%,$237.67,11.80%,$276.51,30.08%,HON
NASDAQ:HOOD,2 Sep 2025,$86.65,2,$113.71,7,2.75,$121.02,-28.40%,-28.40%,$86.65,$113.71,$121.24,0.18%,$197.33,63.06%,$198.80,64.27%,HOOD
NYSE:HOV,26 Mar 2025,$163.07,3,$125.00,1,,$147.72,-15.38%,,,,$145.48,-1.52%,$200.97,36.04%,$224.69,52.11%,HOV
NASDAQ:HOVR,12 Dec 2024,$2.00,3,,6,,$1.67,19.76%,,,,$1.71,2.40%,$1.47,-12.01%,$1.47,-11.86%,HOVR
NYSE:HPE,12 Aug 2025,$26.45,3,,,,$24.39,8.43%,,,,$23.69,-2.87%,-$4.63,-119.00%,$16.55,-32.16%,HPE
NYSE:HPQ,18 Aug 2025,$32.59,3,$28.39,5,2.75,$28.39,0.00%,0.00%,$28.39,$32.59,$30.26,6.59%,$45.16,59.08%,$57.72,103.31%,HPQ
NYSE:HRL,6 Nov 2024,$31.61,3,,,,$24.85,27.18%,,,,$26.22,5.51%,$25.33,1.95%,$30.26,21.77%,HRL
NASDAQ:HSAI,1 Sep 2025,$21.70,3,$27.74,9,3.75,$28.03,-22.58%,-22.58%,$21.70,$27.74,$30.12,7.46%,$33.52,19.58%,$34.03,21.42%,HSAI
NYSE:HSBC,19 Aug 2025,$64.63,3,,,3,$68.17,-5.19%,-5.19%,$64.63,$64.63,$69.23,1.55%,-$740.20,-1185.81%,-$740.87,-1186.79%,HSBC
NASDAQ:HSIC,20 Aug 2025,$69.76,3,,,3,$67.75,2.96%,2.96%,$69.76,$69.76,$69.02,1.87%,$51.62,-23.81%,$76.70,13.21%,HSIC
NASDAQ:HSII,5 May 2025,$42.01,3,$50.67,7,,$49.70,-15.47%,,,,$50.31,1.23%,$134.76,171.14%,$144.43,190.60%,HSII
NASDAQ:HST,4 Aug 2025,$20.58,5,$17.72,7,,$17.52,1.14%,,,,$17.27,-1.43%,$38.22,118.16%,$58.14,231.86%,HST
NASDAQ:HTZ,22 Dec 2023,$16.71,3,,,,$5.91,182.74%,,,,$5.85,-1.02%,-$71.20,-1304.70%,$21.17,258.18%,HTZ
NYSE:HUBS,8 Jul 2024,$562.84,3,,,,$495.34,13.63%,,,,$503.54,1.66%,$589.00,18.91%,$612.78,23.71%,HUBS
NYSE:HUYA,26 Aug 2025,$4.89,4,$5.00,7,3.75,$3.41,43.37%,43.37%,$4.89,$5.00,$3.83,12.32%,$1.38,-59.51%,$1.38,-59.51%,HUYA
NYSE:HVT,22 Aug 2025,$37.74,3,,3,2.25,$23.40,61.30%,61.30%,$37.74,$37.74,$23.37,-0.13%,$16.79,-28.24%,$32.47,38.75%,HVT
NYSE:HWM,3 Sep 2025,$148.98,2,,,2,$182.50,-18.37%,-18.37%,$148.98,$148.98,$183.48,0.54%,$225.05,23.31%,$237.66,30.22%,HWM
NASDAQ:IBKR,23 Aug 2025,$51.95,1,$67.92,10,3,$62.09,-16.33%,-16.33%,$51.95,$67.92,$63.81,2.77%,$769.42,1139.21%,$773.24,1145.35%,IBKR
NYSE:IBM,14 Aug 2025,$219.74,2,,,2,$257.10,-14.53%,-14.53%,$219.74,$219.74,$267.76,4.15%,$232.00,-9.76%,$294.25,14.45%,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,$265.52,-44.07%,,,,$262.13,-1.28%,$429.02,61.58%,$524.67,97.60%,IBP
NYSE:ICE,20 Aug 2025,$164.24,2,,,2,$172.06,-4.55%,-4.55%,$164.24,$164.24,$179.67,4.42%,$67.81,-60.59%,$95.28,-44.63%,ICE
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,$8.23,233.49%,,,,$8.31,0.97%,$17.95,118.08%,$34.88,323.76%,IEP
NASDAQ:IESC,23 Aug 2025,$257.92,2,,,2,$377.60,-31.70%,-31.70%,$257.92,$257.92,$353.67,-6.34%,$593.14,57.08%,$523.78,38.71%,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,$160.00,32.41%,,,,$168.13,5.08%,$212.75,32.97%,$239.35,49.59%,IEX
NYSE:IFS,9 Sep 2025,$34.16,2,$51.00,10,3.5,$41.12,-16.93%,-16.93%,$34.16,$51.00,$42.88,4.28%,$0.00,-100.00%,$0.00,-100.00%,IFS
NASDAQ:IGIC,27 Aug 2025,$21.82,3,,6,3,$23.88,-8.61%,-8.61%,$21.82,$21.82,$24.68,3.35%,-$1.97,-108.27%,-$1.97,-108.27%,IGIC
NYSE:IHS,19 Aug 2025,$5.90,2,$8.86,8,3,$7.25,-18.66%,-18.66%,$5.90,$8.86,$7.65,5.52%,$23.72,227.21%,$26.66,267.77%,IHS
NYSE:ING,27 Aug 2025,$23.00,3,,,3,$24.82,-7.33%,-7.33%,$23.00,$23.00,$25.90,4.35%,-$137.52,-654.08%,-$129.68,-622.49%,ING
NYSE:INGM,27 Aug 2025,$25.63,3,$23.67,5,2.75,$20.64,14.68%,14.68%,$23.67,$25.63,$20.98,1.65%,-$19.55,-194.74%,-$27.38,-232.66%,INGM
NYSE:INGR,26 Aug 2025,$23.71,3,,,3,$125.56,-81.12%,-81.12%,$23.71,$23.71,$131.96,5.10%,$194.28,54.73%,$255.42,103.42%,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,$8.80,-34.35%,,,,$9.10,3.41%,$64.39,631.74%,$67.48,666.77%,INTR
NYSE:IP,10 Jul 2025,$49.22,3,,,,$46.94,4.86%,,,,$48.83,4.03%,$11.30,-75.93%,$58.75,25.15%,IP
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,$2.57,23.66%,,,,$2.91,13.23%,$2.79,8.74%,$35.41,1277.70%,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,$32.33,-83.04%,,,,$31.31,-3.15%,$23.02,-28.79%,$23.27,-28.03%,IREN
NYSE:IRM,19 Aug 2025,$97.43,3,$116.80,3,2.25,$98.51,-1.09%,-1.09%,$97.43,$116.80,$93.04,-5.55%,$31.56,-67.96%,$45.72,-53.59%,IRM
NYSE:IRS,16 Jun 2025,$15.85,4,,7,,$12.90,22.87%,,,,$13.75,6.59%,$0.00,-100.00%,$0.00,-100.00%,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,$458.40,-31.04%,,,,$480.72,4.87%,$578.50,26.20%,$609.27,32.91%,ISRG
NYSE:ITGR,1 Sep 2025,$117.37,4,$138.11,1,2.25,$102.90,14.06%,14.06%,$117.37,$138.11,$109.23,6.15%,$84.26,-18.11%,$127.72,24.12%,ITGR
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,$245.45,-16.03%,,,,$249.17,1.52%,$365.35,48.85%,$388.82,58.41%,ITIC
NASDAQ:ITRN,10 Sep 2025,$33.85,3,,,3,$34.14,-0.86%,-0.86%,$33.85,$33.85,$35.90,5.16%,$92.88,172.05%,$110.21,222.83%,ITRN
NYSE:ITUB,9 Sep 2025,$6.45,2,,,2,$7.05,-8.54%,-8.54%,$6.45,$6.45,$7.36,4.40%,-$42.45,-702.14%,-$38.33,-643.66%,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,$263.32,-14.90%,,,,$271.70,3.18%,$342.68,30.14%,$367.77,39.67%,ITW
NYSE:IX,15 Aug 2025,$24.05,3,,8,3.5,$26.66,-9.78%,-9.78%,$24.05,$24.05,$27.10,1.65%,-$18.14,-168.05%,$6.11,-77.09%,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,$0.53,-66.42%,,,,$0.52,-1.89%,$0.00,-100.00%,$0.00,-100.00%,IXHL
NYSE:JBTM,23 Aug 2025,$136.24,3,,,3,$139.64,-2.43%,-2.43%,$136.24,$136.24,$143.91,3.06%,$144.49,3.47%,$221.82,58.85%,JBTM
NASDAQ:JD,29 Aug 2025,$50.55,5,$41.23,8,4.5,$33.44,23.30%,23.30%,$41.23,$50.55,$34.56,3.35%,$121.86,264.41%,$123.34,268.84%,JD
NYSE:JEF,23 Aug 2025,$58.78,3,,,3,$64.79,-9.27%,-9.27%,$58.78,$58.78,$66.08,1.99%,$0.00,-100.00%,$0.00,-100.00%,JEF
NYSE:JELD,25 Oct 2024,$18.28,3,,,,$6.29,190.56%,,,,$6.57,4.45%,-$8.53,-235.60%,$9.81,56.02%,JELD
NASDAQ:JFIN,1 Sep 2025,$12.96,3,,7,3.25,$10.86,19.33%,19.33%,$12.96,$12.96,$11.68,7.55%,"$1,164.52",10623.01%,"$1,179.59",10761.83%,JFIN
NYSE:JHX,22 Aug 2025,$30.58,3,$26.94,8,3.5,$19.78,36.20%,36.20%,$26.94,$30.58,$20.79,5.11%,$19.28,-2.54%,$23.18,17.20%,JHX
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,$17.71,103.49%,,,,$18.51,4.52%,$41.91,136.63%,$56.57,219.43%,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,$105.41,29.26%,,,,$110.08,4.43%,$191.26,81.44%,$261.03,147.63%,JJSF
NYSE:JOBY,7 Jul 2025,$8.26,2,,,,$13.89,-40.56%,,,,$13.29,-4.32%,$12.18,-12.30%,$12.28,-11.60%,JOBY
NYSE:JOE,4 Sep 2025,$58.64,3,,4,2.5,$50.99,15.00%,15.00%,$58.64,$58.64,$49.52,-2.88%,$58.25,14.23%,$68.73,34.80%,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,$79.06,0.09%,,,,$81.95,3.66%,$77.98,-1.36%,$69.70,-11.84%,K
NYSE:KAI,23 Aug 2025,$346.00,3,$347.33,2,2,$316.31,9.39%,9.39%,$346.00,$347.33,$329.31,4.11%,$400.48,26.61%,$441.26,39.50%,KAI
NASDAQ:KALU,4 Sep 2025,$101.67,4,$82.00,5,3.25,$75.69,8.34%,8.34%,$82.00,$101.67,$74.95,-0.98%,$61.80,-18.36%,$101.99,34.74%,KALU
NASDAQ:KARO,23 Aug 2025,$42.41,2,,,2,$54.80,-22.61%,-22.61%,$42.41,$42.41,$56.71,3.49%,$0.00,-100.00%,$0.00,-100.00%,KARO
NYSE:KBH,12 Jul 2024,$76.20,3,,,,$65.53,16.28%,,,,$65.78,0.38%,$0.00,-100.00%,$0.00,-100.00%,KBH
NYSE:KEY,15 Aug 2025,$17.99,3,$19.94,4,2.5,$19.18,-6.23%,-6.23%,$17.99,$19.94,$19.92,3.86%,-$89.77,-568.03%,-$89.31,-565.65%,KEY
NYSE:KGC,14 Aug 2025,$8.59,1,,,1,$22.78,-62.29%,-62.29%,$8.59,$8.59,$23.64,3.78%,$47.46,108.33%,$60.04,163.55%,KGC
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,$927.32,-23.32%,,,,$936.85,1.03%,"$1,406.43",51.67%,"$1,458.52",57.28%,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,$7.29,143.90%,,,,$7.65,4.94%,$0.00,-100.00%,$0.00,-100.00%,KLC
NASDAQ:KLIC,23 Aug 2025,$42.70,3,,,3,$37.95,12.50%,12.50%,$42.70,$42.70,$38.90,2.50%,$46.12,21.52%,$49.67,30.87%,KLIC
NYSE:KMT,26 Aug 2025,$29.15,5,$22.25,5,3.75,$20.85,6.71%,6.71%,$22.25,$29.15,$21.21,1.73%,$35.25,69.06%,$54.05,159.24%,KMT
NYSE:KOF,13 Jun 2025,$97.08,3,,,,$83.59,16.13%,,,,$86.36,3.31%,$55.56,-33.53%,$60.89,-27.15%,KOF
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,$15.13,33.81%,,,,$15.94,5.35%,$17.19,13.63%,$14.26,-5.77%,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$16.11,195.11%,,,,$16.05,-0.37%,$81.35,404.95%,$147.15,813.41%,KSS
NYSE:KVUE,14 Aug 2025,$22.53,4,$23.83,8,4,$18.27,23.32%,23.32%,$22.53,$23.83,$19.34,5.86%,$26.06,42.65%,$30.22,65.38%,KVUE
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$139.39,76.69%,,,,$140.71,0.95%,$191.91,37.68%,$265.43,90.42%,KWR
NYSE:LAC,2 Sep 2025,$4.84,5,$4.00,4,3.5,$2.84,40.85%,40.85%,$4.00,$4.84,$2.86,0.70%,$0.91,-67.92%,$0.92,-67.53%,LAC
NYSE:LB,26 Aug 2025,$40.37,2,,,2,$51.37,-21.42%,-21.42%,$40.37,$40.37,$51.73,0.70%,$0.00,-100.00%,$0.00,-100.00%,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,$16.41,-10.90%,,,,$16.90,2.99%,-$83.45,-608.53%,-$79.10,-582.05%,LC
NASDAQ:LCID,11 Jul 2025,$2.42,3,$2.41,3,,$19.64,-87.73%,,,,$18.57,-5.45%,-$24.50,-224.72%,-$21.88,-211.42%,LCID
NASDAQ:LECO,31 May 2024,$190.67,3,,,,$240.43,-20.70%,,,,$240.50,0.03%,$362.00,50.56%,$394.20,63.96%,LECO
NASDAQ:LENZ,15 May 2025,$26.93,3,$47.14,9,,$40.35,-33.25%,,,,$39.54,-2.01%,$34.12,-15.44%,$34.44,-14.66%,LENZ
NASDAQ:LGHL,1 Sep 2025,$2.89,3,,,3,$2.18,32.66%,32.66%,$2.89,$2.89,$1.52,-30.28%,$0.00,-100.00%,$0.00,-100.00%,LGHL
NASDAQ:LGIH,23 Aug 2024,$174.87,3,,,,$61.35,185.04%,,,,$62.83,2.41%,$28.82,-53.02%,$29.94,-51.20%,LGIH
NYSE:LH,19 May 2025,$246.54,3,$276.82,5,,$274.15,-10.07%,,,,$278.41,1.55%,$406.75,48.37%,$490.05,78.75%,LH
NYSE:LII,26 Aug 2025,$486.80,1,,,1,$564.94,-13.83%,-13.83%,$486.80,$486.80,$583.78,3.33%,$623.24,10.32%,$678.34,20.07%,LII
NASDAQ:LIN,8 Jul 2024,$400.00,0,,,,$470.92,-15.06%,,,,$484.07,2.79%,$542.86,15.28%,$691.47,46.83%,LIN
NASDAQ:LKQ,15 May 2025,$47.72,5,$53.00,8,,$32.00,49.12%,,,,$33.51,4.72%,$34.33,7.28%,$50.51,57.84%,LKQ
NYSE:LOMA,10 Sep 2024,$8.40,3,,,,$8.16,2.95%,,,,$8.55,4.78%,$15.29,87.34%,$20.38,149.73%,LOMA
NASDAQ:LOVE,30 Aug 2023,$33.25,3,,,,$20.06,65.74%,,,,$19.29,-3.84%,$0.00,-100.00%,$0.00,-100.00%,LOVE
NASDAQ:LPRO,23 Aug 2025,$2.92,3,$2.58,2,2,$2.13,21.13%,21.13%,$2.58,$2.92,$2.28,7.04%,$3.58,67.90%,$3.83,80.01%,LPRO
NYSE:LPX,9 May 2025,$89.40,3,,,,$95.45,-6.34%,,,,$100.32,5.10%,$135.60,42.06%,$156.39,63.84%,LPX
NASDAQ:LQDT,4 Sep 2025,$27.14,3,$41.00,5,2.75,$26.77,1.40%,1.40%,$27.14,$41.00,$26.61,-0.60%,$46.91,75.22%,$50.48,88.58%,LQDT
NASDAQ:LRCX,17 Jul 2024,$725.21,1,,,,$105.78,585.58%,,,,$108.17,2.26%,$230.80,118.19%,$236.47,123.55%,LRCX
NASDAQ:LTBR,25 Aug 2025,$13.94,3,,,3,$14.33,-2.74%,-2.74%,$13.94,$13.94,$15.22,6.21%,"$3,731,784.57",26041662.51%,"$3,731,784.57",26041662.51%,LTBR
NYSE:LTH,15 Aug 2025,$22.60,2,,,2,$28.36,-20.30%,-20.30%,$22.60,$22.60,$29.60,4.37%,$14.35,-49.41%,$18.81,-33.69%,LTH
NYSE:LU,1 Sep 2025,$3.43,3,,4,2.5,$2.99,14.58%,14.58%,$3.43,$3.43,$3.13,4.68%,$0.00,-100.00%,$0.00,-100.00%,LU
NASDAQ:LWAY,27 Aug 2025,$25.66,2,,,2,$32.43,-20.88%,-20.88%,$25.66,$25.66,$33.55,3.45%,$38.57,18.94%,$41.98,29.45%,LWAY
NASDAQ:LX,9 Sep 2025,$5.80,3,,7,3.25,$5.84,-0.68%,-0.68%,$5.80,$5.80,$6.45,10.45%,-$3.30,-156.49%,-$3.30,-156.49%,LX
NYSE:LYG,20 Aug 2025,$4.14,3,,,3,$4.46,-7.24%,-7.24%,$4.14,$4.14,$4.64,4.04%,-$39.41,-983.67%,-$39.41,-983.67%,LYG
NYSE:M,17 Nov 2023,$28.11,3,,,,$17.09,64.51%,,,,$16.93,-0.94%,$14.42,-15.65%,$74.35,335.03%,M
NYSE:MAS,25 Jul 2023,$62.83,3,,,,$73.32,-14.31%,,,,$77.63,5.88%,$173.78,137.02%,$175.69,139.62%,MAS
NASDAQ:MAT,26 Aug 2025,$21.74,5,$25.43,7,4.25,$17.74,22.54%,22.54%,$21.74,$25.43,$18.44,3.95%,$51.08,187.95%,$52.36,195.15%,MAT
NASDAQ:MATW,12 Jun 2025,$31.87,5,,6,,$24.46,30.28%,,,,$24.15,-1.27%,$51.01,108.53%,$87.26,256.75%,MATW
NYSE:MATX,9 Apr 2025,$143.68,5,$167.50,1,,$102.29,40.47%,,,,$103.96,1.63%,$95.53,-6.61%,$191.03,86.76%,MATX
NYSE:MAX,23 Aug 2025,$13.82,3,$15.83,3,2.25,$13.12,5.31%,5.31%,$13.82,$15.83,$13.00,-0.91%,$27.89,112.58%,$28.65,118.36%,MAX
NYSE:MBC,24 Dec 2024,$17.00,4,$23.00,4,,$12.83,32.47%,,,,$12.84,0.08%,$22.43,74.86%,$29.86,132.77%,MBC
NYSE:MBI,3 Jan 2025,$6.33,3,$6.75,2,,$7.54,-16.03%,,,,$7.59,0.66%,-$93.16,-1335.59%,-$93.16,-1335.59%,MBI
NYSE:MCK,23 Aug 2024,$496.23,2,,,,$705.45,-29.66%,,,,$699.12,-0.90%,"$1,422.89",101.70%,"$1,515.70",114.86%,MCK
NYSE:MCO,7 May 2024,$350.00,1,,,,$506.54,-30.90%,,,,$522.54,3.16%,$651.16,28.55%,$699.39,38.07%,MCO
NYSE:MD,2 May 2025,$17.20,4,$18.10,6,,$16.68,3.12%,,,,$17.44,4.56%,$106.30,537.32%,$111.16,566.40%,MD
NYSE:MDT,18 Aug 2025,$102.54,5,$99.13,5,3.75,$92.30,7.40%,7.40%,$99.13,$102.54,$95.75,3.74%,$85.72,-7.13%,$109.39,18.51%,MDT
NASDAQ:MDWD,1 Sep 2025,$18.47,3,$30.00,4,2.5,$16.42,12.49%,12.49%,$18.47,$30.00,$16.47,0.30%,$21.77,32.56%,$23.75,44.65%,MDWD
NYSE:MEI,19 Mar 2025,$11.38,3,$11.50,4,,$8.04,41.59%,,,,$7.67,-4.60%,$0.00,-100.00%,$0.00,-100.00%,MEI
NASDAQ:MELI,29 Aug 2025,"$2,075.00",2,,,2,"$2,340.12",-11.33%,-11.33%,"$2,075.00","$2,075.00","$2,337.06",-0.13%,"$4,976.22",112.65%,"$5,238.47",123.85%,MELI
NASDAQ:MERC,9 Apr 2025,$9.51,3,$7.00,5,,$3.15,122.22%,,,,$3.08,-2.22%,-$3.86,-222.43%,-$13.96,-543.04%,MERC
NASDAQ:MESO,14 May 2025,$9.99,3,,,,$15.57,-35.81%,,,,,-100.00%,-$2.00,-112.85%,-$2.00,-112.85%,MESO
NASDAQ:META,19 Jul 2024,$436.35,2,,,,$755.40,-42.24%,,,,$762.25,0.91%,"$1,037.49",37.34%,"$1,179.98",56.21%,META
NASDAQ:METC,16 Jun 2025,$18.15,3,$13.00,2,,$25.77,-49.55%,,,,$26.90,4.38%,$35.03,35.93%,$26.69,3.58%,METC
NYSE:MFG,19 Aug 2025,$5.72,2,,9,3.25,$6.73,-15.08%,-15.08%,$5.72,$5.72,$6.90,2.53%,-$95.02,-1511.91%,-$94.69,-1507.04%,MFG
NASDAQ:MGEE,29 Jan 2025,$79.73,3,$76.50,7,,$83.26,-8.12%,,,,$85.95,3.23%,$75.58,-9.23%,$82.81,-0.55%,MGEE
NASDAQ:MGPI,19 Jun 2025,$49.20,3,$38.50,6,,$27.75,38.74%,,,,$29.32,5.66%,$38.77,39.70%,$21.40,-22.88%,MGPI
NYSE:MGY,20 Aug 2025,$30.34,5,$27.17,9,4.75,$23.70,14.64%,14.64%,$27.17,$30.34,$23.55,-0.63%,$41.62,75.61%,$64.58,172.49%,MGY
NYSE:MHO,7 Jan 2025,$138.00,3,$185.00,6,,$150.86,-8.53%,,,,$150.67,-0.13%,$238.76,58.27%,$230.51,52.80%,MHO
NASDAQ:MKTX,23 Aug 2025,$211.29,4,$232.14,4,3,$186.13,13.52%,13.52%,$211.29,$232.14,$192.41,3.37%,$282.66,51.86%,$305.48,64.12%,MKTX
NASDAQ:MLKN,20 Sep 2024,$28.93,3,,,,$20.23,43.02%,,,,$20.62,1.93%,$0.00,-100.00%,$0.00,-100.00%,MLKN
NYSE:MNR,26 Aug 2025,,,,,,$13.59,-100.00%,-100.00%,,$0.00,$14.21,4.56%,$30.77,126.45%,$35.24,159.31%,MNR
NASDAQ:MNRO,6 Jun 2025,$30.40,3,$17.67,8,,$16.68,5.94%,,,,$18.06,8.27%,$41.34,147.81%,$8.26,-50.48%,MNRO
NYSE:MNSO,1 Sep 2025,$24.84,3,$26.94,8,3.5,$25.35,-2.03%,-2.03%,$24.84,$26.94,$26.67,5.21%,$62.47,146.42%,$62.47,146.42%,MNSO
NYSE:MO,25 Aug 2025,$63.53,3,,,3,$66.06,-3.83%,-3.83%,$63.53,$63.53,$67.94,2.85%,$142.53,115.76%,$145.63,120.46%,MO
NYSE:MOV,26 Aug 2025,$24.95,3,,,3,$19.11,30.56%,30.56%,$24.95,$24.95,$19.18,0.37%,$125.20,555.14%,$110.91,480.37%,MOV
NYSE:MPLX,10 Apr 2025,,,,,,$50.16,-100.00%,,,,$51.45,2.57%,$128.93,157.03%,$152.02,203.07%,MPLX
NYSE:MS,27 Aug 2025,$131.18,2,,,2,$153.15,-14.34%,-14.34%,$131.18,$131.18,$156.86,2.42%,-$296.76,-293.77%,-$253.43,-265.48%,MS
NYSE:MSB,1 Sep 2025,$30.89,1,,,1,$31.89,-3.14%,-3.14%,$30.89,$30.89,$30.98,-2.85%,$0.00,-100.00%,$0.00,-100.00%,MSB
NASDAQ:MSBI,4 Sep 2025,$29.21,3,$20.50,4,2.5,$17.97,14.08%,14.08%,$20.50,$29.21,$18.89,5.12%,-$205.00,-1240.77%,-$194.65,-1183.19%,MSBI
NASDAQ:MSTR,20 Aug 2025,$295.75,2,,,2,$332.49,-11.05%,-11.05%,$295.75,$295.75,$339.20,2.02%,$159.17,-52.13%,$159.34,-52.08%,MSTR
NYSE:MTDR,19 Aug 2025,$64.64,3,$62.88,4,2.5,$48.29,30.21%,30.21%,$62.88,$64.64,$47.11,-2.44%,$12.61,-73.89%,$106.60,120.75%,MTDR
NYSE:MTG,16 Jul 2024,$24.62,3,,,,$28.20,-12.70%,,,,$28.15,-0.18%,$56.99,102.09%,$57.66,104.48%,MTG
NYSE:MTW,20 Sep 2024,$13.92,3,,,,$9.97,39.62%,,,,$10.52,5.52%,$29.70,197.88%,$53.48,436.42%,MTW
NYSE:MTZ,4 Sep 2024,$99.99,3,,,,$187.05,-46.54%,,,,$176.29,-5.75%,$296.48,58.50%,$169.92,-9.16%,MTZ
NYSE:MUFG,19 Aug 2025,$13.66,2,$15.50,9,3.25,$15.80,-13.56%,-13.56%,$13.66,$15.50,$16.30,3.16%,-$131.14,-930.01%,-$130.97,-928.90%,MUFG
NYSE:MUX,20 Aug 2025,$12.92,3,$15.83,6,3,$13.56,-4.70%,-4.70%,$12.92,$15.83,$14.31,5.53%,$11.32,-16.55%,$9.02,-33.49%,MUX
NASDAQ:MYRG,25 Sep 2024,$129.33,3,,,,$177.19,-27.01%,,,,$184.73,4.26%,$142.17,-19.76%,$185.10,4.46%,MYRG
NYSE:NABL,24 Aug 2025,$9.22,3,$9.15,2,2,$8.15,12.27%,12.27%,$9.15,$9.22,$8.87,8.83%,$10.02,22.98%,$12.19,49.61%,NABL
NYSEAMERICAN:NAK,3 Sep 2025,,,$2.50,4,2,$0.83,201.20%,201.20%,$2.50,$2.50,$0.82,-1.20%,$0.66,-20.53%,$0.66,-20.45%,NAK
NASDAQ:NAVI,23 Aug 2025,$18.59,4,$13.20,6,3.5,$13.12,0.61%,0.61%,$13.20,$18.59,$13.96,6.40%,-$391.53,-3084.24%,-$388.62,-3062.02%,NAVI
NASDAQ:NB,12 Aug 2025,$5.09,3,,,,$4.46,14.04%,,,,$4.56,2.24%,$0.00,-100.00%,$0.00,-100.00%,NB
NYSE:NBHC,3 Jun 2025,$39.36,3,$39.67,4,,$38.67,1.79%,,,,$40.73,5.33%,-$127.66,-430.13%,-$116.21,-400.53%,NBHC
NASDAQ:NCNA,7 Jul 2025,$0.15,3,,,,$3.10,-95.32%,,,,,-100.00%,-$2.00,-164.52%,-$2.00,-164.52%,NCNA
NYSE:NEM,21 Jul 2025,$58.12,3,$67.81,10,,$77.85,-25.35%,,,,$79.18,1.71%,$164.11,110.81%,$205.38,163.81%,NEM
