Stock,Date,MS Fair Value,MS,Tips Target,Tips Stars,Stars,Current Price,Fair Value,Valid Fair Value,Low Price,High Price,"3 Mths
Target","3 Mths
Target %",Intrinsic Value Basic,Intrinsic Value Basic %,Intrinsic Value Adjusted,Intrinsic Value Adjusted %,Symbol
NYSE:HUYA,26 Aug 2025,$4.89,4,$5.00,7,3.75,$3.60,35.81%,35.81%,$4.89,$5.00,$4.06,12.78%,$1.44,-59.98%,$1.44,-59.98%,HUYA
NYSE:HVT,22 Aug 2025,$37.74,3,,3,2.25,$22.42,68.35%,68.35%,$37.74,$37.74,$23.66,5.53%,$15.71,-29.92%,$31.12,38.82%,HVT
NASDAQ:IBKR,23 Aug 2025,$51.95,1,$67.92,10,3,$61.46,-15.47%,-15.47%,$51.95,$67.92,$94.22,53.30%,$732.24,1091.40%,$735.93,1097.41%,IBKR
NYSE:IBM,14 Aug 2025,$219.74,2,,,2,$240.23,-8.53%,-8.53%,$219.74,$219.74,$368.19,53.27%,$214.97,-10.52%,$276.04,14.90%,IBM
NYSE:IBP,7 Jan 2025,$148.52,2,$231.00,6,,$258.71,-42.59%,,,,$261.58,1.11%,$418.25,61.67%,$510.83,97.45%,IBP
NYSE:ICE,20 Aug 2025,$164.24,2,,,2,$174.82,-6.05%,-6.05%,$164.24,$164.24,$183.37,4.89%,$69.29,-60.37%,$96.29,-44.92%,ICE
NASDAQ:IEP,22 Nov 2023,$27.45,3,,,,$8.41,226.35%,,,,$8.55,1.66%,$17.40,106.85%,$33.78,301.72%,IEP
NASDAQ:IESC,23 Aug 2025,$257.92,2,,,2,$343.57,-24.93%,-24.93%,$257.92,$257.92,$374.51,9.01%,$572.20,66.55%,$505.48,47.12%,IESC
NYSE:IEX,21 May 2024,$211.85,2,,,,$162.26,30.56%,,,,$170.25,4.92%,$213.94,31.85%,$240.09,47.96%,IEX
NASDAQ:IGIC,27 Aug 2025,$21.82,3,,6,3,$24.18,-9.75%,-9.75%,$21.82,$21.82,$25.10,3.80%,-$1.98,-108.20%,-$1.98,-108.20%,IGIC
NYSE:IHS,19 Aug 2025,$5.90,2,$8.86,8,3,$7.05,-16.35%,-16.35%,$5.90,$8.86,$7.51,6.52%,$23.04,226.81%,$25.97,268.43%,IHS
NYSE:ING,27 Aug 2025,$23.00,3,,,3,$23.88,-3.69%,-3.69%,$23.00,$23.00,$25.16,5.36%,-$145.83,-710.68%,-$138.26,-678.96%,ING
NYSE:INGM,27 Aug 2025,$25.63,3,$23.67,5,2.75,$19.20,23.28%,23.28%,$23.67,$25.63,$20.11,4.74%,-$20.89,-208.81%,-$28.50,-248.46%,INGM
NYSE:INGR,26 Aug 2025,$23.71,3,,,3,$128.91,-81.61%,-81.61%,$23.71,$23.71,$134.53,4.36%,$193.65,50.22%,$252.85,96.14%,INGR
NASDAQ:INTR,4 Feb 2025,$5.78,3,$6.57,7,,$8.48,-31.88%,,,,$8.89,4.83%,$61.02,619.63%,$64.00,654.77%,INTR
NYSE:IP,10 Jul 2025,$49.22,3,,,,$49.35,-0.26%,,,,$51.18,3.71%,$13.97,-71.70%,$60.28,22.14%,IP
NASDAQ:IQ,29 Nov 2024,$3.18,3,,,,$2.67,19.03%,,,,$2.76,3.37%,$2.47,-7.31%,$34.34,1186.16%,IQ
NASDAQ:IREN,9 May 2025,$5.48,3,$19.52,6,,$28.79,-80.96%,,,,$25.90,-10.04%,$0.00,-100.00%,$0.00,-100.00%,IREN
NYSE:IRM,19 Aug 2025,$97.43,3,$116.80,3,2.25,$90.85,7.25%,7.25%,$97.43,$116.80,$95.69,5.33%,$27.07,-70.21%,$41.06,-54.81%,IRM
NYSE:IRS,16 Jun 2025,$15.85,4,,7,,$14.30,10.84%,,,,$15.38,7.55%,$0.00,-100.00%,$0.00,-100.00%,IRS
NASDAQ:ISRG,19 Jul 2024,$316.11,1,,,,$469.80,-32.71%,,,,$484.58,3.15%,$580.62,23.59%,$610.38,29.92%,ISRG
NASDAQ:ITIC,29 Jan 2025,$206.10,3,,7,,$248.26,-16.98%,,,,$254.74,2.61%,$362.75,46.12%,$385.84,55.42%,ITIC
NASDAQ:ITRN,17 Feb 2025,$32.79,3,$35.00,7,,$33.40,-1.83%,,,,$35.55,6.44%,$89.99,169.44%,$106.78,219.71%,ITRN
NYSE:ITUB,4 Aug 2025,$5.98,3,,,,$7.03,-14.99%,,,,$7.36,4.69%,-$43.28,-715.66%,-$39.29,-658.88%,ITUB
NYSE:ITW,12 May 2025,$224.08,3,,,,$262.06,-14.49%,,,,$276.16,5.38%,$341.55,30.33%,$365.84,39.60%,ITW
NYSE:IX,15 Aug 2025,$24.05,3,,8,3.5,$26.08,-7.78%,-7.78%,$24.05,$24.05,$28.09,7.71%,-$18.99,-172.80%,$4.78,-81.67%,IX
NASDAQ:IXHL,12 May 2025,$0.18,3,,,,$0.65,-72.62%,,,,$0.70,7.69%,$0.00,-100.00%,$0.00,-100.00%,IXHL
NYSE:JBTM,23 Aug 2025,$136.24,3,,,3,$141.93,-4.01%,-4.01%,$136.24,$136.24,$147.19,3.71%,$146.66,3.33%,$222.00,56.42%,JBTM
NASDAQ:JD,29 Aug 2025,$50.55,5,$41.23,8,4.5,$30.84,33.69%,33.69%,$41.23,$50.55,$32.21,4.44%,$116.07,276.35%,$117.54,281.14%,JD
NYSE:JEF,23 Aug 2025,$58.78,3,,,3,$63.83,-7.91%,-7.91%,$58.78,$58.78,$69.80,9.35%,-$41.71,-165.35%,-$59.85,-193.77%,JEF
NYSE:JELD,25 Oct 2024,$18.28,3,,,,$6.27,191.48%,,,,$5.92,-5.58%,-$8.49,-235.42%,$9.45,50.66%,JELD
NYSE:JHX,22 Aug 2025,$30.58,3,$26.94,8,3.5,$19.80,36.06%,36.06%,$26.94,$30.58,$21.32,7.68%,$19.83,0.15%,$23.67,19.53%,JHX
NYSE:JILL,3 Jan 2025,$36.04,3,$36.67,6,,$16.79,114.64%,,,,$17.82,6.13%,$0.00,-100.00%,$0.00,-100.00%,JILL
NASDAQ:JJSF,31 Jan 2025,$136.25,3,$200.00,3,,$110.82,22.95%,,,,$110.42,-0.36%,$192.71,73.90%,$260.24,134.83%,JJSF
NYSE:JOBY,7 Jul 2025,$8.26,2,,,,$13.25,-37.69%,,,,$14.71,11.02%,$12.91,-2.53%,$13.01,-1.80%,JOBY
NYSE:JOE,11 Dec 2023,$58.71,3,,,,$49.47,18.68%,,,,$53.03,7.20%,$57.37,15.96%,$67.64,36.72%,JOE
NYSE:K,4 Apr 2025,$79.13,3,$80.93,6,,$78.97,0.21%,,,,$82.14,4.01%,$77.49,-1.88%,$69.43,-12.08%,K
NYSE:KAI,23 Aug 2025,$346.00,3,$347.33,2,2,$317.66,8.92%,8.92%,$346.00,$347.33,$336.25,5.85%,$405.73,27.72%,$445.83,40.35%,KAI
NASDAQ:KARO,23 Aug 2025,$42.41,2,,,2,$54.34,-21.95%,-21.95%,$42.41,$42.41,$55.43,2.01%,$80.74,48.59%,$100.22,84.44%,KARO
NYSE:KBH,12 Jul 2024,$76.20,3,,,,$63.21,20.55%,,,,$65.64,3.84%,$115.84,83.27%,$121.33,91.95%,KBH
NYSE:KEY,15 Aug 2025,$17.99,3,$19.94,4,2.5,$19.03,-5.49%,-5.49%,$17.99,$19.94,$20.02,5.20%,-$90.23,-574.14%,-$89.78,-571.76%,KEY
NYSE:KGC,14 Aug 2025,$8.59,1,,,1,$21.22,-59.52%,-59.52%,$8.59,$8.59,$21.68,2.17%,$45.29,113.41%,$57.58,171.32%,KGC
NASDAQ:KLAC,9 Apr 2025,$711.07,5,$832.58,8,,$845.50,-15.90%,,,,$904.64,6.99%,"$1,341.88",58.71%,"$1,392.26",64.67%,KLAC
NYSE:KLC,4 Apr 2025,$17.78,3,$27.60,8,,$7.01,153.64%,,,,$7.50,6.99%,$0.00,-100.00%,$0.00,-100.00%,KLC
NASDAQ:KLIC,23 Aug 2025,$42.70,3,,,3,$36.28,17.68%,17.68%,$42.70,$42.70,$39.34,8.43%,$45.58,25.63%,$49.08,35.28%,KLIC
NYSE:KMT,26 Aug 2025,$29.15,5,$22.25,5,3.75,$21.31,4.41%,4.41%,$22.25,$29.15,$21.06,-1.17%,$35.13,64.87%,$53.63,151.66%,KMT
NYSE:KOF,13 Jun 2025,$97.08,3,,,,$85.41,13.66%,,,,$88.75,3.91%,$56.51,-33.83%,$61.73,-27.72%,KOF
NASDAQ:KRNT,10 Apr 2025,$20.25,4,$29.60,7,,$14.84,36.43%,,,,$14.71,-0.88%,$16.98,14.44%,$14.12,-4.83%,KRNT
NYSE:KSS,25 Jul 2023,$47.54,3,,,,$14.89,219.29%,,,,$15.27,2.55%,$76.98,416.97%,$141.76,852.02%,KSS
NYSE:KVUE,14 Aug 2025,$22.53,4,$23.83,8,4,$20.75,8.58%,8.58%,$22.53,$23.83,$21.26,2.46%,$27.55,32.79%,$31.61,52.35%,KVUE
NYSE:KWR,7 Dec 2023,$246.30,3,,,,$142.98,72.26%,,,,$145.62,1.85%,$193.43,35.29%,$265.24,85.51%,KWR
NYSE:LB,26 Aug 2025,$40.37,2,,,2,$53.61,-24.71%,-24.71%,$40.37,$40.37,$55.28,3.12%,$0.00,-100.00%,$0.00,-100.00%,LB
NYSE:LC,25 Jul 2023,$14.62,3,,,,$16.80,-12.96%,,,,$17.82,6.07%,-$83.02,-594.14%,-$78.74,-568.68%,LC
NASDAQ:LCID,11 Jul 2025,$2.42,3,$2.41,3,,$18.96,-87.29%,,,,$2.13,-88.77%,-$2.40,-112.67%,-$2.14,-111.30%,LCID
NASDAQ:LECO,31 May 2024,$190.67,3,,,,$240.29,-20.65%,,,,$243.03,1.14%,$360.68,50.10%,$391.85,63.07%,LECO
NASDAQ:LENZ,15 May 2025,$26.93,3,$47.14,9,,$39.37,-31.59%,,,,$38.36,-2.57%,$33.13,-15.84%,$33.45,-15.04%,LENZ
NASDAQ:LGIH,23 Aug 2024,$174.87,3,,,,$61.36,184.99%,,,,$64.97,5.88%,$26.55,-56.72%,$27.65,-54.93%,LGIH
NYSE:LH,19 May 2025,$246.54,3,$276.82,5,,$277.30,-11.09%,,,,$277.46,0.06%,$402.29,45.07%,$484.23,74.62%,LH
NYSE:LII,26 Aug 2025,$486.80,1,,,1,$548.22,-11.20%,-11.20%,$486.80,$486.80,$584.99,6.71%,$619.09,12.93%,$672.40,22.65%,LII
NASDAQ:LIN,8 Jul 2024,$400.00,0,,,,$475.47,-15.87%,,,,$502.26,5.63%,$542.93,14.19%,$686.83,44.45%,LIN
NASDAQ:LKQ,15 May 2025,$47.72,5,$53.00,8,,$32.33,47.60%,,,,$33.59,3.90%,$34.01,5.21%,$49.92,54.42%,LKQ
NYSE:LOMA,10 Sep 2024,$8.40,3,,,,$9.06,-7.27%,,,,$9.65,6.51%,$16.41,81.12%,$21.43,136.53%,LOMA
NASDAQ:LOVE,30 Aug 2023,$33.25,3,,,,$18.74,77.41%,,,,$20.15,7.52%,$0.00,-100.00%,$0.00,-100.00%,LOVE
NASDAQ:LPRO,23 Aug 2025,$2.92,3,$2.58,2,2,$2.13,21.13%,21.13%,$2.58,$2.92,$2.20,3.29%,$3.45,62.05%,$3.70,73.87%,LPRO
NYSE:LPX,9 May 2025,$89.40,3,,,,$93.66,-4.55%,,,,$95.91,2.40%,$134.10,43.18%,$154.54,65.00%,LPX
NASDAQ:LRCX,17 Jul 2024,$725.21,1,,,,$97.18,646.25%,,,,$105.41,8.47%,$220.99,127.41%,$226.49,133.06%,LRCX
NASDAQ:LTBR,25 Aug 2025,$13.94,3,,,3,$14.95,-6.77%,-6.77%,$13.94,$13.94,$16.13,7.89%,"$3,731,785.26",24961674.31%,"$3,731,785.26",24961674.31%,LTBR
NYSE:LTH,15 Aug 2025,$22.60,2,,,2,$27.63,-18.19%,-18.19%,$22.60,$22.60,$28.97,4.85%,$13.40,-51.49%,$17.82,-35.52%,LTH
NYSE:LU,1 Sep 2025,$3.43,3,,4,2.5,$3.02,13.44%,13.44%,$3.43,$3.43,$3.16,4.64%,$0.00,-100.00%,$0.00,-100.00%,LU
NASDAQ:LWAY,27 Aug 2025,$25.66,2,,,2,$30.38,-15.54%,-15.54%,$25.66,$25.66,$31.69,4.31%,$36.40,19.81%,$39.73,30.77%,LWAY
NYSE:LYG,20 Aug 2025,$4.14,3,,,3,$4.25,-2.66%,-2.66%,$4.14,$4.14,$4.51,6.12%,-$39.55,-1030.59%,-$39.55,-1030.59%,LYG
NYSE:M,17 Nov 2023,$28.11,3,,,,$13.28,111.70%,,,,$13.81,3.99%,$0.00,-100.00%,$0.00,-100.00%,M
NYSE:MAS,25 Jul 2023,$62.83,3,,,,$72.50,-13.34%,,,,$71.89,-0.84%,$169.11,133.25%,$171.02,135.88%,MAS
NASDAQ:MAT,26 Aug 2025,$21.74,5,$25.43,7,4.25,$18.15,19.77%,19.77%,$21.74,$25.43,$19.82,9.20%,$50.26,176.90%,$51.53,183.93%,MAT
NASDAQ:MATW,12 Jun 2025,$31.87,5,,6,,$24.26,31.35%,,,,$24.16,-0.41%,$48.89,101.52%,$84.08,246.59%,MATW
NYSE:MATX,9 Apr 2025,$143.68,5,$167.50,1,,$102.47,40.22%,,,,$108.56,5.94%,$95.80,-6.51%,$189.76,85.18%,MATX
NYSE:MAX,23 Aug 2025,$13.82,3,$15.83,3,2.25,$10.59,30.47%,30.47%,$13.82,$15.83,$10.99,3.78%,$24.80,134.16%,$25.55,141.25%,MAX
NYSE:MBC,24 Dec 2024,$17.00,4,$23.00,4,,$12.57,35.21%,,,,$13.20,5.01%,$22.00,74.99%,$29.30,133.09%,MBC
NYSE:MBI,3 Jan 2025,$6.33,3,$6.75,2,,$8.05,-21.35%,,,,$8.34,3.60%,-$92.75,-1252.17%,-$92.75,-1252.17%,MBI
NYSE:MCK,23 Aug 2024,$496.23,2,,,,$692.95,-28.39%,,,,$705.65,1.83%,"$1,357.64",95.92%,"$1,447.51",108.89%,MCK
NYSE:MCO,7 May 2024,$350.00,1,,,,$501.81,-30.25%,,,,$514.71,2.57%,$646.84,28.90%,$693.51,38.20%,MCO
NYSE:MD,2 May 2025,$17.20,4,$18.10,6,,$16.76,2.63%,,,,$17.65,5.31%,$103.00,514.59%,$107.71,542.68%,MD
NYSE:MDT,18 Aug 2025,$102.54,5,$99.13,5,3.75,$93.64,5.86%,5.86%,$99.13,$102.54,$96.00,2.52%,$84.14,-10.14%,$107.42,14.72%,MDT
NYSE:MEI,19 Mar 2025,$11.38,3,$11.50,4,,$7.59,49.99%,,,,$8.11,6.85%,$0.00,-100.00%,$0.00,-100.00%,MEI
NASDAQ:MELI,29 Aug 2025,"$2,075.00",2,,,2,"$2,436.43",-14.83%,-14.83%,"$2,075.00","$2,075.00","$2,463.79",1.12%,"$4,975.73",104.22%,"$5,229.31",114.63%,MELI
NASDAQ:MERC,9 Apr 2025,$9.51,3,$7.00,5,,$3.32,110.84%,,,,$3.18,-4.22%,-$4.33,-230.57%,-$13.99,-521.53%,MERC
NASDAQ:MESO,14 May 2025,$9.99,3,,,,$13.00,-23.12%,,,,,-100.00%,-$2.00,-115.38%,-$2.00,-115.38%,MESO
NASDAQ:META,19 Jul 2024,$436.35,2,,,,$734.00,-40.55%,,,,$762.09,3.83%,"$1,000.72",36.34%,"$1,138.53",55.11%,META
NASDAQ:METC,16 Jun 2025,$18.15,3,$13.00,2,,$23.88,-45.56%,,,,$26.85,12.44%,$35.05,46.77%,$27.01,13.09%,METC
NYSE:MFG,19 Aug 2025,$5.72,2,,9,3.25,$6.50,-12.08%,-12.08%,$5.72,$5.72,$7.04,8.31%,-$95.27,-1565.72%,-$94.95,-1560.70%,MFG
NASDAQ:MGEE,29 Jan 2025,$79.73,3,$76.50,7,,$83.39,-8.26%,,,,$83.39,0.00%,$75.99,-8.87%,$83.20,-0.22%,MGEE
NASDAQ:MGPI,19 Jun 2025,$49.20,3,$38.50,6,,$29.15,32.08%,,,,$28.76,-1.34%,$39.08,34.06%,$22.26,-23.65%,MGPI
NYSE:MGY,20 Aug 2025,$30.34,5,$27.17,9,4.75,$25.01,8.64%,8.64%,$27.17,$30.34,$25.76,3.00%,$42.82,71.21%,$65.39,161.47%,MGY
NYSE:MHO,7 Jan 2025,$138.00,3,$185.00,6,,$146.52,-5.82%,,,,$150.81,2.93%,$229.75,56.81%,$221.84,51.41%,MHO
NASDAQ:MKTX,23 Aug 2025,$211.29,4,$232.14,4,3,$183.79,14.96%,14.96%,$211.29,$232.14,$276.51,50.45%,$276.69,50.55%,$299.14,62.76%,MKTX
NASDAQ:MLKN,20 Sep 2024,$28.93,3,,,,$20.73,39.57%,,,,$21.87,5.50%,$19.16,-7.58%,$22.64,9.22%,MLKN
NYSE:MNR,26 Aug 2025,,,,,,$14.12,-100.00%,-100.00%,,$0.00,$14.85,5.17%,$30.80,118.13%,$35.25,149.62%,MNR
NASDAQ:MNRO,6 Jun 2025,$30.40,3,$17.67,8,,$16.31,8.34%,,,,$17.57,7.73%,$39.71,143.49%,$7.70,-52.79%,MNRO
NYSE:MO,25 Aug 2025,$63.53,3,,,3,$66.93,-5.08%,-5.08%,$63.53,$63.53,$70.75,5.71%,$140.50,109.92%,$143.50,114.40%,MO
NYSE:MOV,26 Aug 2025,$24.95,3,,,3,$18.15,37.47%,37.47%,$24.95,$24.95,$18.91,4.19%,$121.40,568.87%,$107.52,492.40%,MOV
NYSE:MPLX,10 Apr 2025,,,,,,$51.03,-100.00%,,,,$52.39,2.67%,$126.46,147.81%,$148.81,191.60%,MPLX
NYSE:MS,27 Aug 2025,$131.18,2,,,2,$148.38,-11.59%,-11.59%,$131.18,$131.18,$160.62,8.25%,-$306.65,-306.67%,-$264.32,-278.13%,MS
NASDAQ:MSTR,20 Aug 2025,$295.75,2,,,2,$341.50,-13.40%,-13.40%,$295.75,$295.75,$347.19,1.67%,$165.49,-51.54%,$165.66,-51.49%,MSTR
NYSE:MTDR,19 Aug 2025,$64.64,3,$62.88,4,2.5,$50.72,23.97%,23.97%,$62.88,$64.64,$51.97,2.46%,$15.59,-69.27%,$107.96,112.85%,MTDR
NYSE:MTG,16 Jul 2024,$24.62,3,,,,$27.75,-11.29%,,,,$27.98,0.83%,$56.01,101.82%,$56.67,104.23%,MTG
NYSE:MTW,20 Sep 2024,$13.92,3,,,,$9.86,41.18%,,,,$10.38,5.27%,$27.66,180.52%,$50.73,414.46%,MTW
NYSE:MTZ,4 Sep 2024,$99.99,3,,,,$177.97,-43.82%,,,,$189.84,6.67%,$296.63,66.67%,$175.22,-1.54%,MTZ
NYSE:MUFG,19 Aug 2025,$13.66,2,$15.50,9,3.25,$15.27,-10.56%,-10.56%,$13.66,$15.50,$16.37,7.20%,-$132.16,-965.49%,-$131.99,-964.38%,MUFG
NYSE:MUX,20 Aug 2025,$12.92,3,$15.83,6,3,$13.42,-3.70%,-3.70%,$12.92,$15.83,$11.89,-11.40%,$9.24,-31.18%,$6.97,-48.08%,MUX
NASDAQ:MYRG,25 Sep 2024,$129.33,3,,,,$183.36,-29.47%,,,,$197.03,7.46%,$154.36,-15.82%,$196.58,7.21%,MYRG
NYSE:NABL,24 Aug 2025,$9.22,3,$9.15,2,2,$8.00,14.38%,14.38%,$9.15,$9.22,$8.39,4.88%,$9.65,20.63%,$11.78,47.28%,NABL
NASDAQ:NAVI,23 Aug 2025,$18.59,4,$13.20,6,3.5,$13.57,-2.73%,-2.73%,$13.20,$18.59,$20.61,51.88%,-$392.10,-2989.45%,-$389.20,-2968.07%,NAVI
NASDAQ:NB,12 Aug 2025,$5.09,3,,,3,$4.42,15.07%,15.07%,$5.09,$5.09,$4.96,12.22%,$0.00,-100.00%,$0.00,-100.00%,NB
NYSE:NBHC,3 Jun 2025,$39.36,3,$39.67,4,,$38.97,1.01%,,,,$40.55,4.05%,-$128.76,-430.40%,-$117.67,-401.96%,NBHC
NASDAQ:NCNA,7 Jul 2025,$0.15,3,,,,$3.18,-95.44%,,,,$3.14,-1.26%,-$10.12,-418.11%,-$5.60,-276.10%,NCNA
NYSE:NEM,21 Jul 2025,$58.12,3,$67.81,10,,$75.45,-22.97%,,,,$76.14,0.91%,$158.97,110.70%,$198.91,163.64%,NEM
NASDAQ:NFLX,8 Jul 2024,$571.61,2,,,,"$1,207.53",-52.66%,,,,"$1,210.24",0.22%,"$1,525.54",26.34%,"$2,181.09",80.62%,NFLX
NYSE:NGVT,23 Aug 2025,$70.77,4,$54.67,7,3.75,$57.85,-5.50%,-5.50%,$54.67,$70.77,$60.05,3.80%,$100.46,73.65%,$138.98,140.24%,NGVT
NYSE:NIC,3 Jun 2025,$108.07,3,$122.33,5,,$136.56,-20.87%,,,,$143.54,5.11%,-$4.09,-103.00%,$29.59,-78.33%,NIC
NYSE:NKE,10 May 2024,$109.44,3,,,,$75.06,45.81%,,,,$80.86,7.73%,$83.90,11.77%,$89.90,19.77%,NKE
NASDAQ:NMFC,10 Jun 2024,$13.42,3,,,,$10.59,26.72%,,,,$11.05,4.34%,$3.25,-69.29%,$15.61,47.37%,NMFC
NASDAQ:NMIH,6 Mar 2024,$30.63,3,,,,$39.28,-22.01%,,,,$40.49,3.08%,$137.11,249.06%,$138.43,252.42%,NMIH
NYSE:NMR,23 Aug 2025,$7.68,3,,7,3.25,$7.12,7.87%,7.87%,$7.68,$7.68,$10.80,51.69%,-$57.16,-902.81%,-$54.49,-865.32%,NMR
NYSE:NOK,4 Aug 2025,$5.41,5,$6.13,8,,$4.29,25.99%,,,,$4.46,3.96%,$3.37,-21.43%,$5.53,28.98%,NOK
NYSE:NOV,21 Jul 2025,$17.42,3,$15.75,4,,$13.27,18.69%,,,,$13.78,3.84%,$17.74,33.67%,$30.21,127.68%,NOV
NYSE:NPO,1 Sep 2025,$201.93,1,$240.00,5,1.75,$216.90,-6.90%,-6.90%,$201.93,$240.00,$238.77,10.08%,$258.06,18.97%,$306.78,41.44%,NPO
NYSE:NSA,19 Aug 2025,$45.71,3,$33.59,2,2,$31.93,5.20%,5.20%,$33.59,$45.71,$33.20,3.98%,$27.57,-13.66%,$53.48,67.48%,NSA
NYSE:NSC,31 May 2024,$224.71,3,,,,$276.68,-18.78%,,,,$280.63,1.43%,$290.18,4.88%,$376.22,35.98%,NSC
NYSE:NU,4 Aug 2025,$11.47,3,,,,$14.77,-22.38%,,,,$15.20,2.91%,$36.18,144.97%,$36.49,147.08%,NU
NYSE:NUE,20 Aug 2024,$172.03,4,,,,$146.60,17.35%,,,,$154.09,5.11%,$312.46,113.14%,$172.97,17.99%,NUE
NASDAQ:NVMI,15 Aug 2025,$276.44,3,$300.00,8,3.5,$243.79,13.39%,13.39%,$276.44,$300.00,$280.10,14.89%,$357.45,46.62%,$370.28,51.89%,NVMI
NYSE:NVO,20 Aug 2025,$67.89,3,$68.50,6,3,$56.63,19.89%,19.89%,$67.89,$68.50,$57.59,1.70%,$120.16,112.19%,$135.52,139.30%,NVO
NYSE:NVR,8 Jul 2024,"$6,194.00",2,,,,"$8,109.17",-23.62%,,,,"$8,307.11",2.44%,"$9,736.32",20.07%,"$9,815.99",21.05%,NVR
NYSE:NVRI,31 May 2024,$10.35,3,,,,$11.14,-7.14%,,,,$10.82,-2.87%,-$14.17,-227.18%,-$2.73,-124.54%,NVRI
NYSE:NVST,20 Aug 2025,$24.25,4,$22.30,9,4.25,$20.84,7.01%,7.01%,$22.30,$24.25,$21.17,1.58%,$30.25,45.17%,$29.39,41.03%,NVST
NYSE:NVT,19 Aug 2025,$88.41,3,,,3,$88.60,-0.21%,-0.21%,$88.41,$88.41,$90.94,2.64%,$107.02,20.79%,$114.16,28.85%,NVT
NASDAQ:NVTS,22 Aug 2025,$5.83,3,$6.88,3,2.25,$5.74,1.50%,1.50%,$5.83,$6.88,$6.26,9.06%,$5.63,-1.88%,$6.87,19.71%,NVTS
NYSE:NWG,18 Aug 2025,$12.85,3,,,3,$13.75,-6.56%,-6.56%,$12.85,$12.85,$14.54,5.75%,-$50.94,-470.45%,-$50.56,-467.71%,NWG
NYSE:NX,16 Aug 2025,$26.24,3,,1,1.75,$20.91,25.50%,25.50%,$26.24,$26.24,$22.45,7.36%,$0.00,-100.00%,$0.00,-100.00%,NX
NYSE:NXRT,25 Aug 2025,$38.18,4,$36.33,3,2.75,$33.90,7.17%,7.17%,$36.33,$38.18,$35.56,4.90%,$13.44,-60.36%,$64.69,90.83%,NXRT
NYSE:O,20 Aug 2025,$70.27,5,$61.70,8,4.5,$58.17,6.07%,6.07%,$61.70,$70.27,$60.47,3.95%,$83.36,43.30%,$132.65,128.04%,O
NYSE:OC,30 Sep 2024,$164.18,3,,,,$148.33,10.68%,,,,$147.06,-0.86%,$122.45,-17.45%,$204.16,37.64%,OC
NYSE:OI,2 Sep 2025,$17.69,4,$17.29,9,4.25,$12.75,35.61%,35.61%,$17.29,$17.69,$13.71,7.53%,-$18.26,-243.19%,$23.80,86.68%,OI
NASDAQ:OMAB,13 Jun 2025,$92.66,2,$106.00,9,,$103.20,-10.22%,,,,$103.28,0.08%,$187.81,81.99%,$206.99,100.58%,OMAB
NYSE:ONIT,26 Mar 2025,$40.67,4,$42.50,5,,$41.95,-3.05%,,,,$41.36,-1.41%,-$951.60,-2368.41%,-$937.29,-2334.31%,ONIT
NYSE:ONON,15 Aug 2025,$41.55,2,,,2,$44.56,-6.76%,-6.76%,$41.55,$41.55,$46.85,5.14%,$61.20,37.33%,$68.12,52.87%,ONON
NYSE:OPY,23 Aug 2025,$68.83,3,,,3,$72.91,-5.60%,-5.60%,$68.83,$68.83,$109.16,49.72%,$305.85,319.49%,$286.45,292.89%,OPY
NYSE:ORI,28 Mar 2024,$29.62,3,,,,$40.17,-26.26%,,,,$40.78,1.52%,-$24.44,-160.83%,-$24.10,-160.00%,ORI
NASDAQ:ORKA,23 Aug 2025,$26.17,3,,,3,$15.54,68.43%,68.43%,$26.17,$26.17,$15.93,2.51%,$0.00,-100.00%,$0.00,-100.00%,ORKA
NASDAQ:OSW,29 Nov 2024,$17.98,3,,,,$22.34,-19.52%,,,,$23.40,4.74%,$33.02,47.81%,$37.37,67.26%,OSW
NYSE:OVV,18 Aug 2025,$55.37,3,,,3,$42.14,31.39%,31.39%,$55.37,$55.37,$43.45,3.11%,$83.60,98.40%,$174.29,313.60%,OVV
NASDAQ:OXSQ,19 Aug 2025,$2.97,4,$2.50,4,3,$2.21,13.12%,13.12%,$2.50,$2.97,$2.28,3.17%,$6.65,200.96%,"$7,634,601.08",345456962.39%,OXSQ
NYSE:OXY,18 Aug 2025,$59.40,3,$47.78,4,2.5,$47.80,-0.04%,-0.04%,$47.78,$59.40,$49.39,3.33%,$46.57,-2.58%,$198.31,314.88%,OXY
NYSE:PAC,13 Jun 2025,$210.00,3,$236.70,6,,$237.44,-11.56%,,,,$252.34,6.28%,$483.78,103.75%,$563.23,137.21%,PAC
NASDAQ:PANW,20 Aug 2025,$177.95,3,,,3,$190.35,-6.51%,-6.51%,$177.95,$177.95,$192.86,1.32%,$0.00,-100.00%,$0.00,-100.00%,PANW
NYSE:PAR,19 Aug 2025,$40.18,2,,,2,$50.91,-21.09%,-21.09%,$40.18,$40.18,$55.17,8.37%,$40.17,-21.10%,$42.97,-15.60%,PAR
NASDAQ:PAYX,19 Aug 2025,$129.02,2,,,2,$138.35,-6.75%,-6.75%,$129.02,$129.02,$209.30,51.28%,$180.13,30.20%,$196.00,41.67%,PAYX
NYSE:PBA,2 Sep 2025,$39.39,5,$41.37,9,4.75,$37.66,4.60%,4.60%,$39.39,$41.37,$56.85,50.96%,$68.14,80.93%,$90.52,140.35%,PBA
NYSE:PBI,19 Aug 2025,$11.44,3,$11.50,7,3.25,$11.99,-4.58%,-4.58%,$11.44,$11.50,$13.04,8.76%,$17.97,49.85%,$27.34,128.06%,PBI
